bid_id	contract_year	version	bnchmk_e0012	bnchmk_e0013	bnchmk_e0014	bnchmk_e0015	bnchmk_e0016	bnchmk_e0017	bnchmk_e0018	bnchmk_e0019	bnchmk_e0023	bnchmk_e0024	bnchmk_e0025	bnchmk_e0036	bnchmk_e0038	bnchmk_f0012	bnchmk_f0015	bnchmk_f0036	bnchmk_f0038	bnchmk_g0012	bnchmk_g0015	bnchmk_g0031	bnchmk_g0036	bnchmk_h0036	bnchmk_h0038	bnchmk_i0036	bnchmk_i0038	bnchmk_j0036	bnchmk_k0036	bnchmk_l0016	bnchmk_l0017	bnchmk_l0018	bnchmk_l0024	bnchmk_l0025	bnchmk_l0026	bnchmk_l0036	bnchmk_m0016	bnchmk_m0017	bnchmk_m0018	bnchmk_m0036	bnchmk_n0036	bnchmk_o0036	bnchmk_p0036	bnchmk_q0036	bnchmk_r0036	bnchmk_s0036	bnchmk_t0036	bnchmk_t0037	bnchmk_u0014	bnchmk_u0015	bnchmk_u0016	bnchmk_u0017	bnchmk_u0018	bnchmk_u0036
H5253_091_0	2018	5	2910.359874	879.0603477	0.005103431	0.941290049	0.93648624	823.2279198	685.8	732.31	137.43	96.2	0	2910.359874	7.684362709	2781.386415	0.912510323	0.941290049	0.941290049	128.9734592	1.561941299		0	879.0603477	879.0603477	827.4507575	827.4507575	1	732.311881	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.079797283	0.187048542	0.212279473	n/a	n/a	n/a	1927.697823	0.664110685	2902.675512	11.89809206	14.74203354	7.684362709	2937	"Lexington-Fayette, KY"
H5253_097_0	2018	5	4850.599791	829.6932101	0.003981262	0.838455072	0.835116963	692.8908735	575.89	689.59	117	81.9	0	4850.599791	12.80727118	4565.600242	0.788718455	0.838455072	0.838455072	284.9995484	1.635219525		0	829.6932101	829.6932101	695.6604801	695.6604801	1	689.5920282	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.080625948	0.146464999	0.212279473	n/a	n/a	n/a	3535.500675	0.730808661	4837.792519	19.83015343	24.5700559	12.80727118	4895	Not in Metro Area
H5262_001_0	2018	2	61336	790.3287689	0.000422139	1.039595825	1.039156971	821.2756493	791.25	761.43	30.03	21.02	0	61336	81	57696	1.039595825	1.039595825	1.039595825	3640	1.039595825		0	790.3287689	790.3287689	821.6224885	821.6224885	1	761.4345304	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079721036	0.147322802	0.212279473	n/a	n/a	n/a	61255	1	61255	254	206	81	61796	Not in Metro Area
H5262_003_0	2018	4	67231	790.8534327	0.001345512	0.731572864	0.730588524	577.7884421	503.44	689.09	74.35	52.05	0	67231	44	65149	0.731572864	0.731572864	0.731572864	2082	0.731572864		0	790.8534327	790.8534327	578.5669107	578.5669107	1	689.0882945	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079825205	0.146567693	0.212279473	n/a	n/a	n/a	67187	1	67187	212	107	44	67550	Not in Metro Area
H5262_004_0	2018	4	22553	795.3305195	0.002666528	0.681216133	0.679399651	540.3472772	484.18	712.66	56.17	39.32	0	22553	69	22445	0.681216133	0.681216133	0.681216133	108	0.681216133		0	795.3305195	795.3305195	541.7919808	541.7919808	1	712.6585941	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079716647	0.147354672	0.212279473	n/a	n/a	n/a	22484	1	22484	44	15	69	22612	Not in Metro Area
H5262_005_0	2018	3	20993	793.2664758	1.55585E-05	1.113724569	1.113707241	883.466618	870.49	781.61	12.98	9.09	0	20993	32	20868	1.113724569	1.113724569	1.113724569	125	1.113724569		0	793.2664758	793.2664758	883.4803637	883.4803637	1	781.6147441	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079692863	0.14752748	0.212279473	n/a	n/a	n/a	20961	1	20961	52	55	32	21100	Not in Metro Area
H5262_007_0	2018	4	7492	833.1453921	0	0.831210552	0.831210552	692.5192416	630.73	758.81	61.79	43.25	0	7492	83	7002.036495	0.831210552	0.831210552	0.831210552	489.9635048	0.831210552		0	833.1453921	833.1453921	692.5192416	692.5192416	1	758.8089422	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.080068875	0.144056982	0.212279473	n/a	n/a	n/a	5987	0.808071265	7409	30	25	83	7547	"Madison, WI"
H5262_008_0	2018	4	4515	833.5867908	0	0.831210552	0.831210552	692.8861368	627.97	755.49	64.92	45.44	0	4515	84	4388.574544	0.831210552	0.831210552	0.831210552	126.425456	0.831210552		0	833.5867908	833.5867908	692.8861368	692.8861368	1	755.4884839	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.080059764	0.144144095	0.212279473	n/a	n/a	n/a	3498	0.78943805	4431	13	7	84	4535	"Madison, WI"
H5262_009_0	2018	4	1067	831.4754398	0	0.831210552	0.831210552	691.1311596	642.37	772.81	48.76	34.13	0	1067	21	1062.255978	0.831210552	0.831210552	0.831210552	4.744022122	0.831210552		0	831.4754398	831.4754398	691.1311596	691.1311596	1	772.8126143	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.08010345	0.143724797	0.212279473	n/a	n/a	n/a	919	0.878585086	1046	1	1	21	1069	"Madison, WI"
H5262_010_0	2018	4	1772	833.7859538	0	0.831210552	0.831210552	693.0516832	658.17	791.82	34.88	24.42	0	1772	42	1759.415256	0.831210552	0.831210552	0.831210552	12.58474414	0.831210552		0	833.7859538	833.7859538	693.0516832	693.0516832	1	791.8210351	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.080055323	0.144186498	0.212279473	n/a	n/a	n/a	1350	0.780346821	1730	4	5	42	1781	"Madison, WI"
H5262_011_0	2018	4	2922	908.21	0	0.909417545	0.909417545	825.9421087	677.6	745.09	148.34	103.84	0	2922	8	2730.906385	0.909417545	0.909417545	0.909417545	191.0936147	0.909417545		0	908.21	908.21	825.9421087	825.9421087	1	745.0922886	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079683964	0.153929122	0.212279473	n/a	n/a	n/a	2914	1	2914	12	10	8	2944	"Milwaukee-Waukesha-West Allis, WI"
H5262_012_0	2018	5	656	908.21	0	0.909417545	0.909417545	825.9421087	693.11	762.15	132.83	92.98	0	656	2	637.6312073	0.909417545	0.909417545	0.909417545	18.36879272	0.909417545		0	908.21	908.21	825.9421087	825.9421087	1	762.1471607	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079683964	0.153929122	0.212279473	n/a	n/a	n/a	654	1	654	2	1	2	659	"Milwaukee-Waukesha-West Allis, WI"
H5262_013_0	2018	4	339	908.21	0	0.909417545	0.909417545	825.9421087	730.12	802.84	95.82	67.07	0	339	1	337.4927615	0.909417545	0.909417545	0.909417545	1.507238519	0.909417545		0	908.21	908.21	825.9421087	825.9421087	1	802.8435385	0.665	0.335	1	5	Not applicable	0.7	0.4434		N/A		0.5566	0.079683964	0.153929122	0.212279473	n/a	n/a	n/a	338	1	338	1	0	1	340	"Milwaukee-Waukesha-West Allis, WI"
H5294_002_1	2018	3	1109.304	948.3111111	0	1.215774633	1.215774633	1152.932593	1038.38	854.09	114.55	74.46	0	1109.304	5.58	0	1.215774633	1.215774633	1.183724252	1109.304	1.215774633		0	948.3111111	948.3111111	1152.932593	1122.538861	1	854.0892136	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.073129661	0.177927038	0.212279473	n/a	n/a	n/a	1103.724	1	1103.724	5.58	1.116	5.58	1116	"Dallas-Plano-Irving, TX"
H5294_002_2	2018	4	1639.106	842.455476	0	1.582714663	1.582714663	1333.366634	1205.45	761.63	127.92	83.15	0	1639.106	8.245	0	1.582714663	1.582714663	1.580483813	1639.106	1.582714663		0	842.455476	842.455476	1333.366634	1331.487243	1	761.6344427	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.071815264	0.190021058	0.212279473	n/a	n/a	n/a	1009.769	0.619163129	1630.861	8.245	1.649	8.245	1649	"McAllen-Edinburg-Mission, TX"
H5294_002_3	2018	4	3471.048	940.5769845	0	1.483933162	1.483933162	1395.753378	1271.4	856.78	124.35	80.83	0	3471.048	17.46	0	1.483933162	1.483933162	1.483933162	3471.048	1.483933162		0	940.5769845	940.5769845	1395.753378	1395.753378	1	856.7771331	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.073051459	0.180412726	0.212279473	n/a	n/a	n/a	1931.517	0.559278351	3453.588	17.46	3.492	17.46	3492	"Dallas-Plano-Irving, TX"
H5294_002_4	2018	5	2016.089119	900.6866314	0.003546067	1.417847299	1.412819518	1272.507653	1137.26	804.96	135.25	87.91	0	2016.089119	10.48	53.34101604	1.417847299	1.417847299	1.418876607	1962.748103	1.417847299		0	900.6866314	900.6866314	1277.036108	1277.963192	1	804.9577354	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.075089395	0.181320758	0.212279473	n/a	n/a	n/a	1652.58977	0.823983973	2005.609119	60.58734274	19.32353789	10.48	2096	"San Antonio-New Braunfels, TX"
H5302_011_0	2018	4	4092	829.8676119	0.002665537	1.152440426	1.149368553	953.8237367	853.26	742.37	100.56	50.28	0	4092	72	4008.082031	1.140543542	1.152440426	1.152440426	83.91796875	1.720658285		0	829.8676119	829.8676119	956.3729844	956.3729844	1	742.3728424	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.081112212	0.165251048	0.212279473	n/a	n/a	n/a	3612	0.898507463	4020	12	12	72	4116	"Atlanta-Sandy Springs-Roswell, GA"
H5322_001_0	2018	5	2649.68432	903.0571033	0.000227471	2.539876528	2.53929878	2293.131801	2235.62	880.41	57.51	37.38	0	2649.68432	4.879713297	53.27069402	1.792467219	2.539876528	2.539876528	2596.413626	2.555211146		0	903.0571033	903.0571033	2293.65354	2293.65354	1	880.4084094	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.082664725	0.174244871	0.212279473	n/a	n/a	n/a	1136.973198	0.429889299	2644.804607	8.612890667	111.7027889	4.879713297	2770	n/a
H5322_003_0	2018	5	4725.429799	937.2912221	0	2.810144766	2.810144766	2633.924022	2572.24	915.34	61.68	40.09	0	4725.429799	24.85614739	130.1551772	2.577263973	2.810144766	2.810144766	4595.274622	2.816740811		0	937.2912221	937.2912221	2633.924022	2633.924022	1	915.3407438	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.065675954	0.146679423	0.212279473	n/a	n/a	n/a	3852.702846	0.819623972	4700.573652	15.36017325	199.2100278	24.85614739	4940	"New York-Jersey City-White Plains, NY-NJ"
H5322_004_0	2018	5	2178.097905	870.3169314	0.000236644	2.425907559	2.425333483	2110.808794	2017.92	832.02	92.89	60.38	0	2178.097905	2.927550948	83.92489662	2.238147505	2.425907559	2.425907559	2094.173009	2.433432125		0	870.3169314	870.3169314	2111.308422	2111.308422	1	832.0175408	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.080152307	0.167918846	0.212279473	n/a	n/a	n/a	1431.572414	0.658142665	2175.170354	7.079982689	91.82211199	2.927550948	2277	"Atlanta-Sandy Springs-Roswell, GA"
H5322_024_0	2018	3	13275.48221	885.5827024	0.003599085	0.942689405	0.939296586	831.8248092	732.9	780.26	98.92	64.3	0	13275.48221	30.64001348	12643.02328	0.912427263	0.942689405	0.942689405	632.4589297	1.547637733		0	885.5827024	885.5827024	834.8294311	834.8294311	1	780.264733	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.0759826	0.154337738	0.212279473	n/a	n/a	n/a	5977.588085	0.451314406	13244.84219	54.27263851	67.24515604	30.64001348	13397	n/a
H5322_025_0	2018	4	19512.73053	887.9470608	0.001673097	1.42039596	1.4180195	1259.126247	1182.03	833.58	77.1	50.12	0	19512.73053	88.83674851	829.849574	1.210098591	1.42039596	1.42039596	18682.88095	1.429736874		0	887.9470608	887.9470608	1261.236418	1261.236418	1	833.5780995	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.076240291	0.185833702	0.212279473	n/a	n/a	n/a	18382.44761	0.946383244	19423.89378	188.8677716	94.40170248	88.83674851	19796	Not in Metro Area
H5322_026_0	2018	4	65278.3437	842.7999239	0.001673097	1.433452232	1.431053928	1206.092141	1112.9	777.68	93.19	60.57	0	65278.3437	52.27494991	2776.198115	1.221221811	1.433452232	1.433452232	62502.14558	1.442879007		0	842.7999239	842.7999239	1208.113432	1208.113432	1	777.6785896	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.07153037	0.190353353	0.212279473	n/a	n/a	n/a	42845.85582	0.656882388	65226.06875	631.8426471	315.8136567	52.27494991	66226	"McAllen-Edinburg-Mission, TX"
H5322_028_0	2018	4	38594.71427	876.0987775	0.000969095	1.489892654	1.488448806	1304.028179	1169.11	785.46	134.92	87.7	0	38594.71427	96.51694723	9648.678568	1.262139997	1.489892654	1.489892654	28946.0357	1.565810206		0	876.0987775	876.0987775	1305.293133	1305.293133	1	785.4552976	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.081528199	0.170106566	0.212279473	n/a	n/a	n/a	12536.18759	0.325630509	38498.19733	373.5662556	186.7194716	96.51694723	39155	n/a
H5322_029_0	2018	4	34136.43582	881.8896451	0.001673097	1.375892208	1.373590207	1211.35498	1103.86	803.63	107.49	69.87	0	34136.43582	119.8891448	1451.775634	1.172183862	1.375892208	1.375892208	32684.66019	1.384940453		0	881.8896451	881.8896451	1213.385091	1213.385091	1	803.6312392	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.083235921	0.162003407	0.212279473	n/a	n/a	n/a	17404.20141	0.511639279	34016.54668	330.4136525	165.1505234	119.8891448	34632	"Kansas City, MO-KS"
H5322_030_0	2018	4	4092.587247	861.1214352	0.001721303	1.571732513	1.569027084	1351.122855	1261.46	803.98	89.66	58.28	0	4092.587247	21.82713198	460.3947485	1.495533817	1.571732513	1.571732513	3632.192499	1.581390998		0	861.1214352	861.1214352	1353.452557	1353.452557	1	803.9759241	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.080950877	0.177815235	0.212279473	n/a	n/a	n/a	2155.622713	0.529538133	4070.760115	39.613002	19.79975089	21.82713198	4152	Not in Metro Area
H5322_031_0	2018	4	13234.86728	894.45564	0.001673097	1.300113745	1.297938529	1160.948438	1100.77	848.09	60.18	39.12	0	13234.86728	63.857783	562.8606905	1.107624815	1.300113745	1.300113745	12672.00659	1.30866365		0	894.45564	894.45564	1162.894072	1162.894072	1	848.0910114	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.075672296	0.177746189	0.212279473	n/a	n/a	n/a	12336.27053	0.936623007	13171.0095	128.1030294	64.02968576	63.857783	13427	"Oklahoma City, OK"
H5386_003_0	2018	5	3877	879.8	0.0013	0.94	0.938778	825.9368844	680.2	724.56	145.74	94.73	0	3877	0	3635	0.94	0.94	0.94	242	0.94		0	879.8		827.012		1	724.5589479	0.665	0.335	1		Low	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	3877	1	3877	13	16	0	3906	"San Diego-Carlsbad, CA"
H5386_004_0	2018	5	3878	879.8	0.0013	1.3	1.29831	1142.253138	1006.75	775.43	135.5	88.08	0	3878	0	3640	1.3	1.3	1.3	238	1.3		0	879.8		1143.74		1	775.4311374	0.665	0.335	1		Low	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	3878	1	3878	10	18	0	3906	"San Diego-Carlsbad, CA"
H5410_001_0	2018	6	481293	1021.72	0.001179633	1.668987273	1.66701848	1703.226122	1182.57	709.39	520.66	364.46	0	481293	10032	271930.6341	1.554561403	1.668987273	1.544670338	209362.3659	1.817609493		0	1021.72	1021.72	1705.237677	1578.220578	1	709.3922557	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.069669201	0.198414634	0.212279473	n/a	n/a	n/a	471261	1	471261	1705	3016	10032	486014	"Miami-Miami Beach-Kendall, FL"
H5410_004_0	2018	4	849	871.6160454	0.001360344	0.799784068	0.798696087	696.1563247	606.99	759.98	89.17	62.42	0	849	12	847	0.799784068	0.799784068	0.328392584	2	0.799784068		0	871.6160454	871.6160454	697.1046267	286.2322456	1	759.9761786	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.090114521	0.181828606	0.212279473	n/a	n/a	n/a	598	0.714456392	837	0	0	12	849	"Pensacola-Ferry Pass-Brent, FL"
H5410_013_0	2018	5	14902	873.3813627	0.000458385	1.422604827	1.421952726	1241.90701	1144.65	804.98	97.26	68.08	0	14902	108	5692.987904	1.471314476	1.422604827	1.761307349	9209.012096	1.392492646		0	873.3813627	873.3813627	1242.476543	1538.293013	1	804.9845674	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.091199109	0.182725551	0.212279473	n/a	n/a	n/a	12565	0.84933081	14794	120	24	108	15046	"Pensacola-Ferry Pass-Brent, FL"
H5410_018_0	2018	4	58435	870.8105516	0.003965719	0.985091167	0.981184573	854.425879	651.8	664.3	202.63	141.84	0	58435	642	56389.41665	0.985091167	0.985091167	1.155892192	2045.58335	0.985091167		0	870.8105516	870.8105516	857.8277826	1006.563118	1	664.2990709	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.091122021	0.182661453	0.212279473	n/a	n/a	n/a	48534	0.839790286	57793	161	108	642	58704	"Pensacola-Ferry Pass-Brent, FL"
H5420_001_0	2018	3	419103.5662	1021.72	0.005893472	1.168872391	1.161983673	1187.221959	817.31	703.37	369.91	258.94	0	419103.5662	714.1267814	385790.5913	1.139834374	1.168872391	1.168872391	33312.97484	1.505155585		0	1021.72	1021.72	1194.260299	1194.260299	1	703.3747709	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.069669201	0.198414634	0.212279473	n/a	n/a	n/a	418389.4394	1	418389.4394	1276.871849	2438.561959	714.1267814	422819	"Miami-Miami Beach-Kendall, FL"
H5420_003_0	2018	3	13229.89945	935.74	0.003327874	1.143168435	1.139364114	1066.148576	788.08	691.68	278.07	194.65	0	13229.89945	110.8650792	12334.60022	1.134157673	1.143168435	1.143168435	895.29923	1.267310335		0	935.74	935.74	1069.708431	1069.708431	1	691.6840633	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.074539035	0.173092812	0.212279473	n/a	n/a	n/a	13119.03437	1	13119.03437	54.08628773	67.01426277	110.8650792	13351	"Fort Lauderdale-Pompano Beach-Deerfield Beach, FL"
H5420_006_0	2018	3	103356.0928	1010.342854	0.000797882	1.644394482	1.64308245	1660.076612	1343.82	817.87	316.26	221.38	0	103356.0928	229.6956739	21024.08334	1.578278938	1.644394482	1.644394482	82332.00945	1.661277572		0	1010.342854	1010.342854	1661.402215	1661.402215	1	817.8652265	0.665	0.335	1	4.5	Not applicable	0.7	0.4434		N/A		0.5566	0.07026331	0.195401648	0.212279473	n/a	n/a	n/a	89480.38594	0.867676836	103126.3971	508.1146726	476.7925353	229.6956739	104341	"Miami-Miami Beach-Kendall, FL"
H5422_007_0	2018	8	14329.90589	836.4603413	0.000838337	1.34675071	1.345621678	1125.559168	947.1	703.84	178.46	89.23	0	14329.90589	0	917.8489552	1.34675071	1.34675071	1.34675071	13412.05694	1.34675071		0	836.4603413		1126.503559		1	703.8382446	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.081198248	0.166474376	0.212279473	n/a	n/a	n/a	12177.97463	0.849829352	14329.90589	44.53605037	25.55805765	0	14400	"Atlanta-Sandy Springs-Roswell, GA"
H5422_008_0	2018	4	17362.40455	831.7464016	0.004978962	0.857613831	0.853343804	709.765638	644.8	755.62	64.97	32.49	0	17362.40455	0	16613.46649	0.857613831	0.857613831	0.857613831	748.9380627	0.857613831		0	831.7464016		713.3172176		1	755.6157288	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.08115214	0.168287322	0.212279473	n/a	n/a	n/a	13173.53108	0.758738862	17362.40455	70.22000817	75.37543819	0	17508	"Atlanta-Sandy Springs-Roswell, GA"
H5422_009_0	2018	5	29975.65977	839.7898769	0.004921574	0.895725012	0.891316636	748.5186876	525.99	590.13	222.53	111.27	0	29975.65977	0	28188.4909	0.895725012	0.895725012	0.895725012	1787.168871	0.895725012		0	839.7898769		752.2207977		1	590.1269863	0.665	0.335	1	3	Not applicable	0.5	0.4434		N/A		0.5566	0.081192407	0.163298744	0.212279473	n/a	n/a	n/a	29975.65977	1	29975.65977	111.3970666	128.9431619	0	30216	"Atlanta-Sandy Springs-Roswell, GA"
H5425_001_0	2018	5	49302.01205	899.93	0.004786361	1.205213423	1.199444836	1079.416391	878.53	732.45	200.89	130.58	0	49302.01205		46694.01205	1.205213423	1.205213423		2608	1.205213423		0	899.93		1084.607715		1	732.4471902	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.060261471	0.134146341	0.212279473	n/a	n/a	n/a	49302.01205	1	49302.01205	300.9278457	551.7010504	0	50154.64095	"Oxnard-Thousand Oaks-Ventura, CA"
H5425_004_0	2018	3	15765.48164	892.55	0.004384547	1.240509249	1.235070177	1102.361887	923.31	747.58	179.05	116.38	0	15765.48164		15440.48164	1.240509249	1.240509249		325	1.240509249		0	892.55		1107.21653		1	747.576953	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	15765.48164	1	15765.48164	47.77418679	111.4731025	0	15924.72893	"San Diego-Carlsbad, CA"
H5425_005_0	2018	3	214109.8711	892.55	0.008564728	0.914641893	0.906808234	809.3716889	629.7	694.41	179.67	116.79	0	214109.8711		207898.8711	0.914641893	0.914641893		6211	0.914641893		0	892.55		816.3636216		1	694.4136331	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.061761185	0.136435045	0.212279473	n/a	n/a	n/a	214109.8711	1	214109.8711	431.6731273	1295.019382	0	215836.5636	"San Diego-Carlsbad, CA"
H5425_006_0	2018	3	600925.6864	944.68	0.006638751	1.161188172	1.153479333	1089.668856	801.45	694.81	288.22	187.34	0	600925.6864		551257.6864	1.161188172	1.161188172		49668	1.161188172		0	944.68		1096.951242		1	694.8108882	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058422283	0.156568516	0.212279473	n/a	n/a	n/a	600925.6864	1	600925.6864	3050.384195	6100.76839	0	610076.839	"Los Angeles-Long Beach-Glendale, CA"
H5425_007_0	2018	3	283508.2412	890.45	0.006413764	1.144390889	1.137051036	1012.487095	710.55	624.91	301.94	196.26	0	283508.2412		272047.2412	1.144390889	1.144390889		11461	1.144390889		0	890.45		1019.022867		1	624.9059873	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.062215246	0.14334248	0.212279473	n/a	n/a	n/a	283508.2412	1	283508.2412	862.6011394	3162.870845	0	287533.7131	"Anaheim-Santa Ana-Irvine, CA"
H5425_008_0	2018	3	290589.0487	888.22	0.003977379	1.360128428	1.354718681	1203.288227	911.7	672.98	291.59	189.53	0	290589.0487		275838.0487	1.360128428	1.360128428		14751	1.360128428		0	888.22		1208.093272		1	672.9810495	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.059129839	0.147828362	0.212279473	n/a	n/a	n/a	290589.0487	1	290589.0487	1771.884443	2953.140739	0	295314.0739	"Riverside-San Bernardino-Ontario, CA"
H5425_009_0	2018	4	171225.3138	911.42	0.006216125	1.347916298	1.339537482	1220.881252	923.37	689.32	297.51	193.38	0	171225.3138		160369.3138	1.347916298	1.347916298		10856	1.347916298		0	911.42		1228.517872		1	689.3200172	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.059129839	0.147828362	0.212279473	n/a	n/a	n/a	171225.3138	1	171225.3138	868.2825245	1562.908544	0	173656.5049	"Riverside-San Bernardino-Ontario, CA"
H5425_010_0	2018	5	134303.5159	929.8397228	0.001083474	1.379429579	1.377935003	1281.258701	1169.44	848.69	111.82	72.68	0	134303.5159		1751.515865	1.379429579	1.379429579		132552	1.379429579		0	929.8397228		1282.648417		1	848.6902486	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.058633147	0.154388854	0.212279473	n/a	n/a	n/a	91954.24352	0.684674879	134303.5159	405.3426032	405.3426032	0	135114.2011	"Los Angeles-Long Beach-Glendale, CA"
H5425_019_0	2018	5	15564.36752	891.41	0.009184829	1.012	1.002704953	893.8212221	720.2	718.26	173.62	112.85	0	15564.36752		15071.36752	1.012	1.012		493	1.012		0	891.41		902.10692		1	718.2571482	0.665	0.335	1	4	Not applicable	0.65	0.4434		N/A		0.5566	0.053053092	0.099533437	0.212279473	n/a	n/a	n/a	15564.36752	1	15564.36752	46.97495227	46.97495227	0	15658.31742	"San Francisco-Redwood City-South San Francisco, CA"
