,ServiceAreaId,IssuerId,TEHBCombInnOonFamilyPerGroupMOOP,EHBPercentTotalPremium,TEHBInnTier1IndividualMOOP,TEHBOutOfNetFamilyPerPersonMOOP,TEHBInnTier1FamilyPerGroupMOOP,TEHBOutOfNetFamilyPerGroupMOOP,SBCHavingaBabyCoinsurance,OutOfServiceAreaCoverageDescription,TEHBOutOfNetIndividualMOOP,SBCHavingaBabyCopayment,TEHBInnTier1FamilyPerPersonMOOP,TEHBCombInnOonFamilyPerPersonMOOP,TEHBCombInnOonIndividualMOOP,act_value,SBCHavingDiabetesCopayment,SBCHavingDiabetesCoinsurance,SBCHavingDiabetesDeductible,SBCHavingaBabyDeductible
20426,MIS001,29698,0,1.0,6,0,13200,0,1,0,0,20,6600,0,0,71.2793469429016,810,530,1,1
20427,MIS001,29698,0,1.0,6,0,13200,0,1,0,0,20,6600,0,0,71.2793469429016,810,530,1,1
20428,MIS001,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20429,MIS001,29698,0,1.0,6,0,13200,0,1,0,0,20,6600,0,0,71.2793469429016,810,530,1,1
20430,MIS001,29698,0,1.0,5,0,10900,0,1,0,0,20,5450,0,0,73.4111845493317,870,530,1,1
20431,MIS001,29698,0,1.0,1,0,3000,0,1,0,0,0,1500,0,0,87.4316334724426,880,570,50,50
20432,MIS001,29698,0,1.0,400,0,800,0,480,0,0,0,400,0,0,94.9907243251801,270,200,25,25
20433,MIS001,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20434,MIS001,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20435,MIS001,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20436,MIS001,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20437,MIS004,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20438,MIS004,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20439,MIS004,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20440,MIS004,29698,0,0.9941,6,0,13700,0,90,0,0,20,6850,0,0,62.8741979598999,80,70,5,5
20441,MIS003,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20442,MIS003,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20443,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20444,MIS003,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20445,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20446,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20447,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20448,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20449,MIS003,29698,0,1.0,5,21600,10800,21600,1,0,10,10,5400,0,0,74.3373513221741,280,530,1,1
20450,MIS003,29698,0,1.0,1,6400,3200,6400,1,0,3,10,1600,0,0,88.0910098552704,400,650,50,50
20451,MIS003,29698,0,1.0,500,2000,1000,2000,480,0,1,0,500,0,0,94.6319401264191,190,280,25,25
20452,MIS003,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20453,MIS003,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20454,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20455,MIS003,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20456,MIS003,29698,0,1.0,5,10800,10800,21600,1,0,10,10,5400,0,0,74.3373513221741,280,530,1,1
20457,MIS003,29698,0,1.0,1,3200,3200,6400,1,0,3,10,1600,0,0,88.0910098552704,400,650,50,50
20458,MIS003,29698,0,1.0,500,1000,1000,2000,480,0,1,0,500,0,0,94.6319401264191,190,280,25,25
20459,MIS002,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20460,MIS002,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20461,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20462,MIS002,29698,0,1.0,6,12000,12000,24000,990,0,12,10,6000,0,0,82.2476387023926,400,560,200,200
20463,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20464,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20465,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20466,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,10,6600,0,0,71.0850715637207,260,460,1,1
20467,MIS002,29698,0,1.0,5,21600,10800,21600,1,0,10,10,5400,0,0,74.3373513221741,280,530,1,1
20468,MIS002,29698,0,1.0,1,6400,3200,6400,1,0,3,10,1600,0,0,88.0910098552704,400,650,50,50
20469,MIS002,29698,0,1.0,500,2000,1000,2000,480,0,1,0,500,0,0,94.6319401264191,190,280,25,25
20470,MIS002,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20471,MIS002,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20472,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20473,MIS002,29698,0,1.0,6,13700,13700,27400,1,0,13,10,6850,0,0,72.2587764263153,280,530,1,1
20474,MIS002,29698,0,1.0,5,10800,10800,21600,1,0,10,10,5400,0,0,74.3373513221741,280,530,1,1
20475,MIS002,29698,0,1.0,1,3200,3200,6400,1,0,3,10,1600,0,0,88.0910098552704,400,650,50,50
20476,MIS002,29698,0,1.0,500,1000,1000,2000,480,0,1,0,500,0,0,94.6319401264191,190,280,25,25
20477,MIS003,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20478,MIS002,29698,0,1.0,4,18800,9400,18800,1,0,9,20,4700,0,0,73.9672482013702,720,740,1,1
20479,MIS002,29698,0,1.0,1,5600,2800,5600,900,0,2,0,1400,0,0,87.782233953476,360,540,500,500
20480,MIS002,29698,0,1.0,400,1600,800,1600,380,0,800,0,400,0,0,94.932746887207,80,300,25,25
20481,MIS002,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20482,MIS003,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20483,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20484,MIS003,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20485,MIS002,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20486,MIS002,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20487,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20488,MIS002,29698,0,1.0,6,27400,13700,27400,600,0,13,20,6850,0,0,61.94164752960209,430,160,3,3
20489,MIS003,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20490,MIS003,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20491,MIS003,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20492,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20493,MIS003,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20494,MIS003,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20495,MIS003,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20496,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20497,MIS003,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20498,MIS003,29698,0,1.0,4,18800,9400,18800,1,0,9,20,4700,0,0,73.9672482013702,720,740,1,1
20499,MIS003,29698,0,1.0,1,5600,2800,5600,900,0,2,0,1400,0,0,87.782233953476,360,540,500,500
20500,MIS003,29698,0,1.0,400,1600,800,1600,380,0,800,0,400,0,0,94.932746887207,80,300,25,25
20501,MIS003,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20502,MIS003,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20503,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20504,MIS003,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20505,MIS002,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20506,MIS002,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20507,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20508,MIS002,29698,0,1.0,6,30000,13100,30000,0,0,15,0,6550,0,0,59.93931889534,0,0,5,5
20509,MIS002,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20510,MIS002,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20511,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20512,MIS002,29698,0,1.0,5,20400,10200,20400,1,0,10,20,5100,0,0,71.08029127120969,660,650,1,1
20513,MIS002,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20514,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20515,MIS002,29698,0,1.0,2,8000,4000,8000,650,0,4,0,4000,0,0,81.4683616161346,340,310,1,1
20516,MIS003,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20517,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20518,MIS003,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20519,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20520,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20521,MIS003,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20522,MIS003,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20523,MIS003,29698,0,1.0,5,21800,10900,21800,1,0,10,20,5450,0,0,73.4111845493317,870,530,1,1
20524,MIS003,29698,0,0.9941,5,20000,10000,20000,1,0,10,10,5000,0,0,74.32765960693361,330,530,1,1
20525,MIS003,29698,0,0.9941,1,4800,2400,4800,1,0,2,0,1200,0,0,87.9944622516632,500,650,50,50
20526,MIS003,29698,0,0.9941,400,1600,800,1600,380,0,800,0,400,0,0,94.2819476127625,190,190,25,25
20527,MIS002,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20528,MIS002,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20529,MIS003,29698,0,1.0,1,6000,3000,6000,1,0,3,0,1500,0,0,87.4316334724426,880,570,50,50
20530,MIS003,29698,0,1.0,400,1600,800,1600,480,0,800,0,400,0,0,94.9907243251801,270,200,25,25
20531,MIS002,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20532,MIS002,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20533,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20534,MIS002,29698,0,1.0,6,27400,13700,27400,0,0,13,0,6850,0,0,61.965185403823895,0,0,5,5
20535,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20536,MIS002,29698,0,0.9941,400,1600,800,1600,380,0,800,0,400,0,0,94.2819476127625,190,190,25,25
20537,MIS001,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20538,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20539,MIS002,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20540,MIS002,29698,0,1.0,6,26400,13200,26400,1,0,13,20,6600,0,0,71.2793469429016,810,530,1,1
20541,MIS002,29698,0,1.0,5,21800,10900,21800,1,0,10,20,5450,0,0,73.4111845493317,870,530,1,1
20542,MIS002,29698,0,1.0,1,6000,3000,6000,1,0,3,0,1500,0,0,87.4316334724426,880,570,50,50
20543,MIS002,29698,0,1.0,400,1600,800,1600,480,0,800,0,400,0,0,94.9907243251801,270,200,25,25
20544,MIS003,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20545,MIS003,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20546,MIS003,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20547,MIS003,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20548,MIS002,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20549,MIS002,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20550,MIS002,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20551,MIS002,29698,0,0.9941,6,27400,13700,27400,0,0,13,0,6850,0,0,62.8741979598999,10,0,5,5
20552,MIS001,29698,0,1.0,6,0,13700,0,600,0,0,20,6850,0,0,61.94164752960209,430,160,3,3
20553,MIS001,29698,0,1.0,6,0,13700,0,600,0,0,20,6850,0,0,61.94164752960209,430,160,3,3
20554,MIS001,29698,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20555,MIS001,29698,0,1.0,6,0,13700,0,600,0,0,20,6850,0,0,61.94164752960209,430,160,3,3
20556,MIS003,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20557,MIS003,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20558,MIS003,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20559,MIS003,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20560,MIS002,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20561,MIS002,29698,0,0.9941,6,27000,13500,27000,950,0,13,10,6750,0,0,70.3923523426056,300,460,2,2
20562,MIS002,29698,0,0.9941,5,20000,10000,20000,1,0,10,10,5000,0,0,74.32765960693361,330,530,1,1
20563,MIS002,29698,0,0.9941,1,4800,2400,4800,1,0,2,0,1200,0,0,87.9944622516632,500,650,50,50
20564,MIS001,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20565,MIS001,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20566,MIS001,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20567,MIS001,29698,0,0.9941,5,0,10000,0,1,0,0,10,5000,0,0,74.32765960693361,330,530,1,1
20568,MIS001,29698,0,0.9941,1,0,2400,0,1,0,0,0,1200,0,0,87.9944622516632,500,650,50,50
20569,MIS001,29698,0,0.9941,400,0,800,0,380,0,0,0,400,0,0,94.2819476127625,190,190,25,25
20570,MIS004,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20571,MIS004,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20572,MIS004,29698,0,0.9941,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20573,MIS004,29698,0,0.9941,6,0,13500,0,950,0,0,10,6750,0,0,70.3923523426056,300,460,2,2
20574,MIS004,29698,0,0.9941,5,0,10000,0,1,0,0,10,5000,0,0,74.32765960693361,330,530,1,1
20575,MIS004,29698,0,0.9941,1,0,2400,0,1,0,0,0,1200,0,0,87.9944622516632,500,650,50,50
20576,MIS004,29698,0,0.9941,400,0,800,0,380,0,0,0,400,0,0,94.2819476127625,190,190,25,25
20577,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20578,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20579,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20580,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20581,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20582,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20583,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20584,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20585,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20586,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20587,MIS001,31256,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20588,MIS001,34620,0,0.9999,4,0,8000,0,1,0,0,4,4000,0,0,81.6502869129181,108,190,750,1
20589,MIS001,34620,0,0.9999,4,0,8000,0,1,0,0,4,4000,0,0,81.6502869129181,108,190,750,1
20590,MIS001,34620,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20591,MIS001,34620,0,0.9999,4,0,8000,0,1,0,0,4,4000,0,0,81.6502869129181,108,190,750,1
20592,MIS001,34620,0,0.9999,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20593,MIS001,34620,0,0.9999,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20594,MIS001,34620,0,0.9999,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20595,MIS001,34620,0,0.9999,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20596,MIS001,34620,0,0.9999,5,0,10900,0,680,0,0,90,5450,0,0,73.9639163017273,190,0,1,3
20597,MIS001,34620,0,0.9999,2,0,4500,0,540,0,0,0,2250,0,0,87.78730630874631,0,100,600,1
20598,MIS001,34620,0,0.9999,630,0,1260,0,610,0,0,0,630,0,0,94.9792325496674,0,150,100,200
20599,MIS001,34620,0,0.9998,6,0,13700,0,420,0,0,25,6850,0,0,61.615389585494995,480,0,1,5
20600,MIS001,34620,0,0.9998,6,0,13700,0,420,0,0,25,6850,0,0,61.615389585494995,480,0,1,5
20601,MIS001,34620,0,0.9998,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20602,MIS001,34620,0,0.9998,6,0,13700,0,420,0,0,25,6850,0,0,61.615389585494995,480,0,1,5
20603,MIS001,34620,0,0.897,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20604,MIS001,34620,0,0.897,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20605,MIS001,34620,0,0.897,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20606,MIS001,34620,0,0.897,6,0,13000,0,440,0,0,115,6500,0,0,68.9906895160675,410,0,1,4
20607,MIS001,34620,0,0.897,5,0,10900,0,680,0,0,90,5450,0,0,73.9639163017273,190,0,1,3
20608,MIS001,34620,0,0.897,2,0,4500,0,540,0,0,0,2250,0,0,87.78730630874631,0,100,600,1
20609,MIS001,34620,0,0.897,630,0,1260,0,610,0,0,0,630,0,0,94.9792325496674,0,150,100,200
20610,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20611,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20612,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20613,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20614,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20615,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20616,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20617,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20618,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20619,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20620,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20621,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20622,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20623,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20624,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20625,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20626,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20627,MIS001,34930,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20628,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20629,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20630,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20631,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20632,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20633,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20634,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20635,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20636,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20637,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.0,0,0,0,0
20638,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20639,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20640,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20641,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20642,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20643,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20644,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20645,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20646,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20647,MIS001,35700,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.0,0,0,0,0
20648,MIS001,36380,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85.3,0,0,0,0
20649,MIS001,36380,0,0.0,0,0,0,0,0,0,0,0,0,0,0,70.3,0,0,0,0
20650,MIS001,37651,13700,1.0,6,0,13700,0,930,0,0,130,6850,6850,6,70.2309310436249,600,150,2,2
20651,MIS001,37651,13700,1.0,6,0,13700,0,930,0,0,130,6850,6850,6,70.2309310436249,600,150,2,2
20652,MIS002,37651,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20653,MIS002,37651,12900,1.0,6,0,12900,0,460,0,0,0,6450,6450,6,61.557608842849696,0,50,5,5
20654,MIS003,37651,12900,1.0,6,0,12900,0,460,0,0,0,6450,6450,6,61.557608842849696,0,50,5,5
20655,MIS003,37651,12900,1.0,6,0,12900,0,460,0,0,0,6450,6450,6,61.557608842849696,0,50,5,5
20656,MIS003,37651,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20657,MIS001,37651,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20658,MIS001,37651,13700,1.0,6,0,13700,0,930,0,0,130,6850,6850,6,70.2309310436249,600,150,2,2
20659,MIS001,37651,10900,1.0,5,0,10900,0,930,0,0,410,5450,5450,5,73.8075077533722,790,200,1,1
20660,MIS001,37651,2200,1.0,1,0,2200,0,600,0,0,400,1100,1100,1,87.9010617733002,880,120,100,100
20661,MIS003,37651,3500,1.0,1,0,3500,0,1,0,0,70,1750,1750,1,87.7389192581177,1,260,100,100
20662,MIS003,37651,1200,1.0,600,0,1200,0,580,0,0,20,600,600,600,94.9455201625824,350,250,0,0
20663,MIS002,37651,13700,1.0,6,0,13700,0,850,0,0,20,6850,6850,6,69.841456413269,500,120,3,3
20664,MIS002,37651,13700,1.0,6,0,13700,0,850,0,0,20,6850,6850,6,69.841456413269,500,120,3,3
20665,MIS001,37651,1100,1.0,550,0,1100,0,230,0,0,320,550,550,550,94.7145879268646,410,140,0,0
20666,MIS001,37651,13700,1.0,6,0,13700,0,850,0,0,20,6850,6850,6,69.841456413269,500,120,3,3
20667,MIS001,37651,13700,1.0,6,0,13700,0,850,0,0,20,6850,6850,6,69.841456413269,500,120,3,3
20668,MIS001,37651,0,1.0,0,0,0,0,0,0,0,0,0,0,0,100.0,0,0,0,0
20669,MIS001,37651,13700,1.0,6,0,13700,0,850,0,0,20,6850,6850,6,69.841456413269,500,120,3,3
