bid_id	contract_year	version	summ_d0025	summ_d0027	summ_d0028	summ_d0029	summ_d0031	summ_d0032	summ_d0033	summ_d0034	summ_d0055	summ_e0014	summ_e0025	summ_e0027	summ_e0028	summ_e0029	summ_i0023	summ_i0025	summ_i0026	summ_i0027	summ_i0028	summ_i0029	summ_i0030	summ_j0023	summ_j0025	summ_j0026	summ_j0027	summ_j0028	summ_j0029	summ_j0030	summ_k0023	summ_k0025	summ_k0026	summ_k0027	summ_k0028	summ_k0029	summ_k0030	summ_l0013	summ_l0014	summ_l0023	summ_l0025	summ_l0026	summ_l0027	summ_l0028	summ_l0029	summ_l0030	summ_l0031	summ_m0025	summ_m0026	summ_m0027	summ_r0013	summ_r0014	summ_r0022	summ_r0024	summ_r0025	summ_r0027	summ_r0029	summ_r0030	summ_r0031	summ_r0035	summ_r0036	summ_r0041	summ_r0042
H9047_806_0	2012	8	*	54.0923	*	435.7498	839.7929	427.3325	0.526219916	0.508854658	07/15/2011 9:58	96.4	*	9.0177	*	72.6435	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	62.31	10.33	96.4	0	0	72.64	0	0	72.64	16.54	89.18	89.2		0		0
H9082_002_0	2012	4	*	67.6812	*	544.1756	783.997	694.2587	0.893629763	0.885537499	08/04/2011	96.4	*	7.8179	*	62.8581	n/a	*	*	0	18.5	28.7	*	n/a	5.2747	2.543443432	n/a	n/a	n/a	7.8181	n/a	*	*	n/a	n/a	n/a	*		0	110.06	42.41	20.45	0	18.5	28.7	110.06	0	42.41	20.45	96.4	42.41	20.45	62.86	-42.41	-20.45	0	0	0	0	18.5	18.5	28.7	28.7
H9104_006_0	2012	8	1433.4273	81.6079	94.93339739	1609.9686	955.32	2100.1282	2.204040777	2.198350515	08/06/2011 16:42	96.4	227.6461	12.9603	15.07660261	255.683	n/a	213.9499	13.69350432	0	38.2	57.4	323.2434	n/a	12.1806	0.779598727	n/a	n/a	n/a	12.9602	n/a	14.1695	0.906896957	n/a	n/a	n/a	15.0764	0	0	351.28	240.3	15.38	0	38.2	57.4	351.28	0	240.3	15.38	96.4	240.3	15.38	255.68	-240.3	-15.38	0	0	0	0	38.2	38.2	57.4	57.4
H9104_007_0	2012	8	1141.6678	80.6354	43.47379437	1265.777	899.78	1692.4177	1.88304893	1.880923868	08/06/2011 16:53	96.4	193.9696	13.7	7.386205634	215.0557	n/a	180.4171	13.5563116	0	39.9	50.8	284.6734	n/a	12.7428	0.95747492	n/a	n/a	n/a	13.7002	n/a	6.8701	0.516213477	n/a	n/a	n/a	7.3864	0	0	305.76	200.03	15.03	0	39.9	50.8	305.76	0	200.03	15.03	96.4	200.03	15.03	215.06	-200.03	-15.03	0	0	0	0	39.9	39.9	50.8	50.8
H9104_008_0	2012	8	987.647	90.0594	21.94417703	1099.6506	896.97	1471.6531	1.643124158	1.640693805	08/06/2011 17:03	96.4	164.0885	14.9625	3.645822971	182.6968	n/a	151.176	12.91534305	0	35.6	48.3	247.9913	n/a	13.7851	1.177695549	n/a	n/a	n/a	14.9628	n/a	3.3589	0.286961401	n/a	n/a	n/a	3.6459	0	0	266.6	168.32	14.38	0	35.6	48.3	266.6	0	168.32	14.38	96.4	168.32	14.38	182.7	-168.32	-14.38	0	0	0	0	35.6	35.6	48.3	48.3
H9104_009_0	2012	8	*	83.3309	*	1225.8023	890.01	1613.363	1.812920557	1.812747062	08/06/2011 17:13	96.4	*	13.4163	*	197.3547	n/a	*	*	0	31.7	48.7	*	n/a	12.4017	1.014272276	n/a	n/a	n/a	13.416	n/a	*	*	n/a	n/a	n/a	*	0	0	277.75	182.43	14.92	0	31.7	48.7	277.75	0	182.43	14.92	96.4	182.43	14.92	197.35	-182.43	-14.92	0	0	0	0	31.7	31.7	48.7	48.7
H9184_002_0	2012	7	*	96.7439	*	902.8949	920.7757	960.0262	1.051045077	1.042627647	08/05/2011 14:41	96.4	*	7.977	*	74.448	n/a	*	*	0	0	9.3	*	n/a	3.0848	0	n/a	n/a	n/a	3.0848	n/a	*	*	n/a	n/a	n/a	*		0	38.09	28.79	0	0	0	9.3	38.09	0	55.28	19.17	96.4	28.79	0	74.45	-28.79	0	45.66	0	45.66	45.7	0	0	9.3	9.3
H9285_001_0	2012	6	715.7434	77.0577	10.41063917	803.2117	1029.9973	1046.5928	1.023586466	1.016112246	08/08/2011	96.4	73.176	7.8782	1.064360831	82.1186	n/a	62.9742	10.20311525	80	0	12.3	165.4773	n/a	6.7799	1.098478281	n/a	n/a	n/a	7.8783	n/a	0.916	0.148406471	n/a	n/a	n/a	1.0644	80	80	174.42	70.67	11.45	80	0	12.3	174.42	0	70.67	11.45	96.4	70.67	11.45	82.12	-70.67	-11.45	0	0	0	0	0	0	12.3	12.3
H9285_002_0	2012	6	790.6929	85.065	54.82059302	930.5785	1030.0149	1148.1754	1.121486002	1.114717283	08/08/2011	96.4	94.1832	10.1325	6.529940316	110.8456	n/a	78.7737	15.41317448	0	4.7	40.4	139.2869	n/a	8.4747	1.658194009	n/a	n/a	n/a	10.1329	n/a	5.4616	1.068631508	n/a	n/a	n/a	6.5302	0	0	155.95	92.71	18.14	0	4.7	40.4	155.95	0	92.71	18.14	96.4	92.71	18.14	110.85	-92.71	-18.14	0	0	0	0	4.7	4.7	40.4	40.4
H9302_001_0	2012	9	*	124.8428	*	871.4089	805.7066	935.9031	1.1698339	1.161592926	08/09/2011	96.4	*	18.5265	*	129.3159	n/a	*	*	0	0	0	*	n/a	6.6217	0	n/a	n/a	n/a	6.6217	n/a	*	*	n/a	n/a	n/a	*	0	0	46.22	46.22	0	0	0	0	46.22	0	122.14	7.18	96.4	46.22	0	129.32	-46.22	0	83.1	0	83.1	83.1	0	0	0	0
H9302_003_0	2012	10	*	88.264	*	616.3867	804.3694	682.6846	0.857912359	0.848720236	08/09/2011	96.4	*	11.4149	*	79.715	n/a	*	*	0	0.5	0	*	n/a	6.7316	0	n/a	n/a	n/a	6.7316	n/a	*	*	n/a	n/a	n/a	*	0	0	47.51	47.01	0	0	0.5	0	47.51	0	73.03	6.68	96.4	47.01	0	79.71	-47.01	0	32.7	0	32.7	32.7	0.5	0.5	0	0
H9302_004_0	2012	4	*	85.8445	*	599.8517	806.7415	642.2366	0.802629269	0.79608718	06/30/2011	96.4	*	11.3562	*	79.3528	n/a	*	*	0	0	0	*	n/a	4.3477	0	n/a	n/a	n/a	4.3477	n/a	*	*	n/a	n/a	n/a	*	0	0	30.38	30.38	0	0	0	0	30.38	0	72.65	6.7	96.4	30.38	0	79.35	-30.38	0	48.97	0	48.97	49		0		0
H9302_007_0	2012	9	*	71.8935	*	502.0353	822.0205	583.8816	0.721664533	0.71030058	08/09/2011	96.4	*	6.5374	*	45.6508	n/a	*	*	0	7.6	5.4	*	n/a	5.6236	0.913641755	n/a	n/a	n/a	6.5373	n/a	*	*	n/a	n/a	n/a	*	0	0	58.65	39.27	6.38	0	7.6	5.4	58.65	0	39.27	6.38	96.4	39.27	6.38	45.65	-39.27	-6.38	0	0	0	0	7.6	7.6	5.4	5.4
H9302_009_0	2012	6	360.8733	60.8537	3.651936129	425.379	788.7055	484.3622	0.620011516	0.614123028	06/30/2011	96.4	35.8624	6.0474	0.36291745	42.2728	n/a	30.5918	5.268298172	0	0	0	35.8601	n/a	5.1587	0.888388141	n/a	n/a	n/a	6.047	n/a	0.3096	0.053313687	n/a	n/a	n/a	0.3629	0	0	42.27	36.06	6.21	0	0	0	42.27	0	36.06	6.21	96.4	36.06	6.21	42.27	-36.06	-6.21	0	0	0	0		0		0
H9302_010_0	2012	9	413.6052	69.8896	4.555506465	488.0503	753.7456	535.3896	0.721669469	0.710305439	08/09/2011	96.4	35.5362	6.0048	0.391400297	41.9323	n/a	23.7544	0	0	0.5	5.4	29.6544	n/a	4.0139	0	n/a	n/a	n/a	4.0139	n/a	0.2616	0	n/a	n/a	n/a	0.2616	0	0	33.93	28.03	0	0	0.5	5.4	33.93	0	35.56	6.37	96.4	28.03	0	41.93	-28.03	0	13.9	0	13.9	13.9	0.5	0.5	5.4	5.4
H9302_801_0	2012	3	524.0309	88.3668	4.109206179	616.507	790.2022	661.0832	0.8366	0.8366	06/06/2011	96.4	27.1515	4.5785	0.212909171	31.9429	n/a	6.664	20.485	0	0	0	27.149	n/a	1.1237	3.454366187	n/a	n/a	n/a	4.5781	n/a	0.0523	0.160633813	n/a	n/a	n/a	0.2129	0	0	31.94	7.84	24.1	0	0	0	31.94	0	7.84	24.1	96.4	7.84	24.1	31.94	-7.84	-24.1	0	0	0	0		0		0
H9385_001_0	2012	5	1657.6679	240.3028	49.93854761	1947.9093	814.43	2029.1481	2.499904776	2.491494814	08/12/2011 8:38	96.4	20.9605	3.0385	0.631452391	24.6305	n/a	2.2466	18.70494725	0	33.6	0	54.5516	n/a	0.3257	2.711551528	n/a	n/a	n/a	3.0372	n/a	0.0677	0.563501225	n/a	n/a	n/a	0.6312	0	0	58.22	2.64	21.98	0	33.6	0	58.22	0	2.65	21.98	96.4	2.64	21.98	24.63	-2.64	-21.98	0.01	0	0.01	0	33.6	33.6	0	0
H9385_002_0	2012	6	646.9202	125.265	-86.97912305	685.2061	814.7086	849.9765	1.058846482	1.043288986	08/08/2011 17:35	96.4	77.1349	14.9359	-10.37087695	81.6999	n/a	64.5781	12.54742097	0	21.8	14.6	113.5256	n/a	12.5045	2.429593488	n/a	n/a	n/a	14.934	n/a	-8.6826	-1.68701446	n/a	n/a	n/a	-10.3696	0	0	118.09	68.4	13.29	0	21.8	14.6	118.09	0	68.41	13.29	96.4	68.4	13.29	81.7	-68.4	-13.29	0.01	0	0.01	0	21.8	21.8	14.6	14.6
H9385_805_0	2012	5	1048.021	51.6498	0	1099.6708	814.43	1254.6429	1.540516497	1.540516497	08/18/2011 13:48	96.4	105.8455	5.2164	0	111.0619	n/a	4.565	101.2786644	0	0	0	105.8437	n/a	0.225	4.991335583	n/a	n/a	n/a	5.2163	n/a	0	0	n/a	n/a	n/a	0	0	0	111.06	4.79	106.27	0	0	0	111.06	0	4.79	106.27	96.4	4.79	106.27	111.06	-4.79	-106.27	0	0	0	0		0		0
H9385_807_0	2012	5	*	51.9936	*	944.6484	814.43	1068.1827	1.311570884	1.311570884	08/18/2011 14:07	96.4	*	4.8726	*	88.5285	n/a	*	*	0	0	0	*	n/a	0.2268	4.645939609	n/a	n/a	n/a	4.8727	n/a	*	*	n/a	n/a	n/a	*	0	0	88.53	4.12	84.41	0	0	0	88.53	0	4.12	84.41	96.4	4.12	84.41	88.53	-4.12	-84.41	0	0	0	0		0		0
H9385_808_0	2012	5	*	52.0834	*	911.6205	814.43	1028.431	1.262761745	1.262761745	08/18/2011 14:22	96.4	*	4.7829	*	83.7149	n/a	*	*	0	0	0	*	n/a	0.2268	4.555763301	n/a	n/a	n/a	4.7826	n/a	*	*	n/a	n/a	n/a	*	0	0	83.71	3.97	79.74	0	0	0	83.71	0	3.97	79.74	96.4	3.97	79.74	83.71	-3.97	-79.74	0	0	0	0		0		0
H9503_001_0	2012	7	779.5899	73.3824	37.92858958	890.9009	862.59	883.6979	1.028114	1.024470364	08/08/2011	96.4	55.0328	5.1802	2.677452252	62.8904	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	49.93	12.96	96.4	0	0	62.89	0	0	62.89	7.03	69.92	69.9	0	0	0	0
H9503_003_0	2012	6	*	72.1233	*	731.1973	837.51	762.2989	0.913434	0.91019679	08/08/2011	96.4	*	4.7893	*	48.5549	n/a	*	*	0	20.7	0	*	n/a	0.003	0	n/a	n/a	n/a	0.003	n/a	*	*	n/a	n/a	n/a	*	0	0	20.73	0.03	0	0	20.7	0	20.73	0	40.42	8.13	96.4	0.03	0	48.55	-0.03	0	48.52	0	48.52	48.5	20.7	20.7	0	0
H9503_005_0	2012	4	431.3637	71.5104	30.42972099	533.3037	837.51	584.1952	0.700019	0.697538133	05/23/2011	96.4	27.46	4.5523	1.937114163	33.9494	n/a	20.7956	6.648761376	0	0	0	27.4443	n/a	3.4474	1.102214524	n/a	n/a	n/a	4.5497	n/a	1.467	0.4690241	n/a	n/a	n/a	1.936	0	0	33.93	25.71	8.22	0	0	0	33.93	0	25.71	8.24	96.4	25.71	8.22	33.95	-25.71	-8.22	0.02	0	0.02	0		0		0
H9503_006_0	2012	6	535.6819	72.7355	18.72921011	627.1467	837.51	717.6985	0.859991	0.856943192	08/08/2011	96.4	24.5033	3.3271	0.856717172	28.6871	n/a	17.5017	6.987007187	0	24.3	7.4	56.1887	n/a	2.3764	0.948703963	n/a	n/a	n/a	3.3251	n/a	0.6119	0.244288851	n/a	n/a	n/a	0.8562	0	0	60.37	20.49	8.18	0	24.3	7.4	60.37	0	20.49	8.2	96.4	20.49	8.18	28.69	-20.49	-8.18	0.02	0	0.02	0	24.3	24.3	7.4	7.4
H9572_001_1	2012	9	*	67.612	*	628.4746	816.3891	651.7444	0.798424765	0.798325692	08/04/2011	96.4	*	4.4944	*	41.7766	n/a	*	*	0	0	0	*	n/a	1.7945	0	n/a	n/a	n/a	1.7945	n/a	*	*	n/a	n/a	n/a	*	0	0	16.68	16.68	0	0	0	0	16.68	0	22.08	19.7	96.4	16.68	0	41.78	-16.68	0	25.1	0	25.1	25.1	0	0	0	0
H9572_001_2	2012	8	525.7806	66.1034	62.80795597	654.6919	819.6208	654.1766	0.80257609	0.798145486	08/04/2011	96.4	47.7476	6.003	5.703761046	59.4544	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	38.51	20.94	96.4	0	0	59.45	0	0	59.45	0.64	60.09	60.1	0	0	0	0
H9572_001_3	2012	8	*	66.2311	*	615.2715	757.4087	602.9172	0.796026274	0.796026274	08/04/2011	96.4	*	5.8753	*	54.5801	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	36.87	17.71	96.4	0	0	54.58	0	0	54.58	15.52	70.1	70.1	0	0	0	0
H9572_001_4	2012	8	*	66.2391	*	684.7365	797.7882	664.3774	0.836531587	0.83277411	08/04/2011	96.4	*	5.8673	*	60.6527	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	41.33	19.32	96.4	0	0	60.65	0	0	60.65	24.45	85.1	85.1	0	0	0	0
H9572_001_5	2012	8	564.1364	66.105	95.23372682	725.4751	797.168	691.4418	0.873030566	0.867372785	08/04/2011	96.4	51.2155	6.0014	8.645864362	65.8628	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	44.43	21.43	96.4	0	0	65.86	0	0	65.86	39.24	105.1	105.1	0	0	0	0
H9572_001_6	2012	8	698.8367	65.6143	-19.60052606	744.8504	832.3917	763.8247	0.925570237	0.917626509	08/04/2011	96.4	69.1455	6.4921	-1.939348199	73.6982	n/a	12.7598	0	0	0	0	12.7598	n/a	1.198	0	n/a	n/a	n/a	1.198	n/a	-0.3579	0	n/a	n/a	n/a	-0.3579	0	0	13.6	13.6	0	0	0	0	13.6	0	55.4	18.3	96.4	13.6	0	73.7	-13.6	0	60.1	0	60.1	60.1	0	0	0	0
H9572_002_1	2012	7	496.5821	65.5935	40.84495781	603.0206	817.0175	653.4397	0.804578236	0.799786718	08/04/2011	96.4	28.9323	3.8217	2.379741598	35.1337	n/a	15.9757	12.95351513	0	1	0	29.9292	n/a	2.1102	1.711030138	n/a	n/a	n/a	3.8213	n/a	1.314	1.065454734	n/a	n/a	n/a	2.3795	0	0	36.13	19.4	15.73	0	1	0	36.13	0	19.4	15.73	96.4	19.4	15.73	35.13	-19.4	-15.73	0	0	0	0	1	1	0	0
H9572_002_2	2012	7	516.9693	64.9559	11.15661418	593.0819	809.7591	644.3131	0.801432416	0.795684909	08/04/2011	96.4	35.4905	4.4593	0.76591399	40.7157	n/a	22.4454	9.553460092	0	0	0	31.9989	n/a	2.8202	1.200368552	n/a	n/a	n/a	4.0206	n/a	0.4844	0.206171357	n/a	n/a	n/a	0.6906	0	0	36.71	25.75	10.96	0	0	0	36.71	0	25.75	14.97	96.4	25.75	10.96	40.72	-25.75	-10.96	4.01	0	4.01	4	0	0	0	0
H9572_002_3	2012	7	463.1782	64.9733	30.79111758	558.9426	753.2773	558.3585	0.745051457	0.741239024	08/04/2011	96.4	31.6651	4.4419	2.105030998	38.212	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	22.74	15.47	96.4	0	0	38.21	0	0	38.21	0.78	38.99	39	0	0	0	0
H9572_002_4	2012	7	509.6093	65.0238	24.9383575	599.5715	800.036	622.5839	0.782224069	0.778194889	08/04/2011	96.4	34.4166	4.3914	1.684219619	40.4922	n/a	14.0158	0	0	0	0	14.0158	n/a	1.7883	0	n/a	n/a	n/a	1.7883	n/a	0.6859	0	n/a	n/a	n/a	0.6859	0	0	16.49	16.49	0	0	0	0	16.49	0	25.18	15.31	96.4	16.49	0	40.49	-16.49	0	24	0	24	24	0	0	0	0
H9572_002_5	2012	7	579.7203	65.0376	39.68640519	684.4443	791.0627	701.2852	0.889301945	0.886510259	08/04/2011	96.4	39.0205	4.3776	2.67125631	46.0693	n/a	10.2317	0	0	0	0	10.2317	n/a	1.1479	0	n/a	n/a	n/a	1.1479	n/a	0.7004	0	n/a	n/a	n/a	0.7004	0	0	12.08	12.08	0	0	0	0	12.08	0	30.36	15.71	96.4	12.08	0	46.07	-12.08	0	33.99	0	33.99	34	0	0	0	0
H9572_002_6	2012	7	693.2944	65.0263	21.47649931	779.7972	833.2536	798.8189	0.962495517	0.958674369	08/04/2011	96.4	46.7937	4.3889	1.449551116	52.6322	n/a	12.118	0	0	0	0	12.118	n/a	1.1366	0	n/a	n/a	n/a	1.1366	n/a	0.3754	0	n/a	n/a	n/a	0.3754	0	0	13.63	13.63	0	0	0	0	13.63	0	37.14	15.49	96.4	13.63	0	52.63	-13.63	0	39	0	39	39	0	0	0	0
H9572_003_1	2012	8	701.4353	72.7937	19.66246843	793.8914	815.2353	833.2002	1.025844552	1.022036533	08/04/2011	96.4	79.67	8.268	2.233291931	90.1713	n/a	24.8893	0	0	0	0	24.8893	n/a	2.583	0	n/a	n/a	n/a	2.583	n/a	0.6977	0	n/a	n/a	n/a	0.6977	0	0	28.17	28.17	0	0	0	0	28.17	0	74.81	15.36	96.4	28.17	0	90.17	-28.17	0	62	0	62	62	0	0	0	0
H9572_003_2	2012	8	729.866	72.0952	22.83338797	824.7945	821.3992	835.3714	1.02223526	1.017010205	08/04/2011	96.4	90.7738	8.9665	2.839800303	102.5801	n/a	6.7076	0	0	0	0	6.7076	n/a	0.6626	0	n/a	n/a	n/a	0.6626	n/a	0.2098	0	n/a	n/a	n/a	0.2098	0	0	7.58	7.58	0	0	0	0	7.58	0	87.04	15.54	96.4	7.58	0	102.58	-7.58	0	95	0	95	95	0	0	0	0
H9572_003_3	2012	8	681.1955	72.1413	48.11332187	801.4501	755.0406	747.1261	0.993444872	0.989517812	08/04/2011	96.4	84.2309	8.9204	5.949288532	99.1006	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	83.18	15.92	96.4	0	0	99.1	0	0	99.1	54.9	154	154	0	0	0	0
H9572_003_4	2012	8	735.1651	72.1662	24.97979233	832.311	795.6858	807.5415	1.020403753	1.014899962	08/04/2011	96.4	90.6195	8.8955	3.079112202	102.5941	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	87	15.59	96.4	0	0	102.59	0	0	102.59	24.4	126.99	127	0	0	0	0
H9572_003_5	2012	8	799.0334	72.2325	54.69636939	925.9623	795.788	873.4764	1.105152196	1.097624447	08/04/2011	96.4	97.6675	8.8291	6.685648985	113.1823	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	96.89	16.29	96.4	0	0	113.18	0	0	113.18	47.81	160.99	161	0	0	0	0
H9572_003_6	2012	9	981.2003	72.1465	-14.65785752	1038.689	833.536	1018.3479	1.227696545	1.22172027	08/04/2011	96.4	121.2466	8.9151	-1.811266372	128.3504	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	112.58	15.77	96.4	0	0	128.35	0	0	128.35	16.65	145	145	0	0	0	0
H9572_801_0	2012	7	*	57.0143	*	895.6736	808.812	854.1947	1.06537916	1.056110361	06/05/2011 19:30	96.4	*	1.3033	*	20.3698	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	20.47	-0.1	96.4	0		20.37	0	0	20.37	39.27	59.64	59.6		0		0
H9572_802_0	2012	8	793.7789	60.228	26.41258502	880.4195	810.132	849.909	1.058306723	1.049099454	06/06/2011 19:38	96.4	18.2987	1.3896	0.609412776	20.2977	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	20.31	-0.01	96.4	0		20.3	0	0	20.3	29.09	49.39	49.4		0		0
H9572_803_0	2012	5	811.7891	57.0143	26.87020938	895.6736	808.812	854.1947	1.06537916	1.056110361	06/06/2011 19:51	96.4	18.4523	1.3033	0.614225007	20.3698	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	20.47	-0.1	96.4	0		20.37	0	0	20.37	39.27	59.64	59.6		0		0
H9572_804_0	2012	5	811.7891	60.0943	26.87020938	898.7536	808.812	854.1947	1.06537916	1.056110361	06/06/2011 20:00	96.4	18.4519	1.3737	0.614225007	20.4398	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	20.54	-0.1	96.4	0		20.44	0	0	20.44	42.19	62.63	62.6		0		0
H9615_002_0	2012	6	*	53.5321	*	582.8226	802.0363	656.0543	0.856978358	0.817985843	08/05/2011	96.4	*	10.6887	*	116.3714	n/a	*	*	0	0	30.5	*	n/a	2.0189	0	n/a	n/a	n/a	2.0189	n/a	*	*	n/a	n/a	n/a	*	0	0	52.48	21.98	0	0	0	30.5	52.48	0	96.37	20	96.4	21.98	0	116.37	-21.98	0	94.39	0	94.39	94.4	0	0	30.5	30.5
H9615_802_0	2012	2	*	50.6858	*	606.424	794.6864	726.9187	0.941364518	0.914723902	07/08/2011	96.4	*	7.2182	*	86.3614	n/a	*	*	0	0	0	*	n/a	1.573	5.645091825	n/a	n/a	n/a	7.2181	n/a	*	*	n/a	n/a	n/a	*	0	0	86.36	18.82	67.54	0	0	0	86.36	0	18.82	67.54	96.4	18.82	67.54	86.36	-18.82	-67.54	0	0	0	0		0		0
H9615_804_0	2012	2	*	55.9953	*	652.5877	765.9011	608.5316	0.844526244	0.79453029	07/08/2011	96.4	*	1.9088	*	22.2452	n/a	*	*	0	0	0	*	n/a	0	0	n/a	n/a	n/a	0	n/a	*	*	n/a	n/a	n/a	*	0	0	0	0	0	0	0	0	0	0	22.25	0	96.4	0	0	22.25	0	0	22.25	55.45	77.7	77.7		0		0
H9615_807_0	2012	2	683.1133	55.6129	0	738.7263	785.0258	746.5494	0.956002225	0.950986975	07/08/2011	96.4	28.142	2.2911	0	30.4331	n/a	5.1784	0	0	0	0	5.1784	n/a	0.4216	0	n/a	n/a	n/a	0.4216	n/a	0	0	n/a	n/a	n/a	0	0	0	5.6	5.6	0	0	0	0	5.6	0	30.43	0	96.4	5.6	0	30.43	-5.6	0	24.83	0	24.83	24.8		0		0
H9670_003_0	2012	6	*	61.8176	*	669.1394	804.598	761.3559	0.947386834	0.946256327	06/06/2011	96.4	*	2.6632	*	28.8272	n/a	*	*	0	38.8	0	*	n/a	1.6481	1.015297854	n/a	n/a	n/a	2.6634	n/a	*	*	n/a	n/a	n/a	*		0	67.63	17.84	10.99	0	38.8	0	67.63	0	17.84	10.99	96.4	17.84	10.99	28.83	-17.84	-10.99	0	0	0	0	38.8	38.8		0
H9670_004_0	2012	6	*	61.7044	*	666.9563	772.7292	731.1999	0.947386834	0.946256327	06/06/2011	96.4	*	2.7764	*	30.0103	n/a	*	*	0	17.1	0	*	n/a	1.7606	1.015829429	n/a	n/a	n/a	2.7764	n/a	*	*	n/a	n/a	n/a	*		0	47.11	19.03	10.98	0	17.1	0	47.11	0	19.03	10.98	96.4	19.03	10.98	30.01	-19.03	-10.98	0	0	0	0	17.1	17.1		0
H9670_801_0	2012	1	795.4128	55.5426	15.93557402	866.891	792.7749	756.4674	0.957477616	0.954201937	06/06/2011	96.4	128.0015	8.9382	2.564425983	139.5041	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	118.76	20.74	96.4	0	0	139.5	0	0	139.5	115.73	255.23	255.2		0		0
H9670_802_0	2012	1	795.4123	55.5426	21.53454504	872.4894	792.7907	756.4824	0.957477616	0.954201937	06/06/2011	96.4	128.002	8.9382	3.465454956	140.4057	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	119.52	20.89	96.4	0	0	140.41	0	0	140.41	121.58	261.99	262		0		0
H9670_803_0	2012	1	796.1587	55.5947	16.38161136	868.135	797.27	760.7566	0.957477616	0.954201937	06/06/2011	96.4	127.2557	8.8861	2.618388643	138.7601	n/a	0	0	0	0	0	0	n/a	0	0	n/a	n/a	n/a	0	n/a	0	0	n/a	n/a	n/a	0	0	0	0	0	0	0	0	0	0	0	118	20.76	96.4	0	0	138.76	0	0	138.76	112.53	251.29	251.3		0		0
H9720_038_0	2012	5	*	33.2801	*	585.4973	777.3232	680.0375	0.905243144	0.874845195	07/08/2011 11:12	96.4	*	2.7151	*	47.7675	n/a	*	*	20	0	0	*	n/a	2.1275	0.586596731	n/a	n/a	n/a	2.7141	n/a	*	*	n/a	n/a	n/a	*	20	20	67.75	37.43	10.32	20	0	0	67.75	0	37.43	10.34	96.4	37.43	10.32	47.77	-37.43	-10.32	0.02	0	0.02	0		0		0
H9720_039_0	2012	6	*	33.0501	*	558.8622	777.9602	659.3203	0.847654319	0.847498752	08/04/2011 12:55	96.4	*	2.9452	*	49.8022	n/a	*	*	0	7.1	15.1	*	n/a	2.3915	0.553532701	n/a	n/a	n/a	2.9451	n/a	*	*	n/a	n/a	n/a	*	0	0	72	40.44	9.36	0	7.1	15.1	72	0	40.44	9.36	96.4	40.44	9.36	49.8	-40.44	-9.36	0	0	0	0	7.1	7.1	15.1	15.1
