Tenant ID,HIOS ID,Policy County FIPS Code,Ever Enrolled Count,Females,Males,< 18 years old,18-34 years old,35-54 years old,> 55 years old,FPL: < 138%,FPL: >= 138% and <=250%,FPL: > 250% and <=400%,FPL: > 400%,FPL: Unknown,Tobacco Users
AR,70525,05057,*,*,*,0,*,*,*,0,*,*,0,*,0
AR,70525,05059,*,*,*,0,*,*,*,0,*,*,0,0,0
AR,70525,05061,*,*,*,*,*,0,0,0,0,*,0,0,0
AR,70525,05063,16,*,*,*,*,*,*,0,*,*,*,*,0
AR,70525,05065,*,*,*,0,*,0,*,0,*,*,0,0,0
AR,70525,05067,*,0,*,0,*,*,*,0,*,*,0,0,*
AR,70525,05069,*,*,*,0,*,*,0,0,*,0,0,*,0
AR,70525,05071,*,*,*,0,*,*,*,*,*,*,0,*,0
AR,70525,05075,*,*,*,*,*,*,*,*,*,0,*,0,*
AR,70525,05079,*,*,*,*,*,0,*,0,*,*,*,0,0
AR,70525,05083,*,*,*,0,*,0,0,*,*,*,0,0,0
AR,70525,05085,26,15,11,*,13,*,*,*,18,*,0,*,*
AR,70525,05087,11,*,*,*,*,*,*,*,*,*,*,*,0
AR,70525,05089,*,*,*,0,*,*,*,*,*,0,*,0,*
AR,70525,05091,*,*,*,0,*,*,*,*,*,*,*,0,*
AR,70525,05093,19,*,*,*,*,*,*,*,*,*,0,*,0
AR,70525,05095,*,0,*,0,*,0,0,0,*,0,0,0,*
AR,70525,05097,*,*,*,0,*,*,*,0,*,*,0,0,0
AR,70525,05101,*,*,*,0,*,*,*,*,0,*,0,*,0
AR,70525,05103,*,*,*,0,*,*,*,*,*,*,0,*,0
AR,70525,05105,*,*,*,0,*,*,*,0,*,*,0,0,0
AR,70525,05107,*,*,*,0,*,0,*,0,*,*,*,*,*
AR,70525,05109,*,0,*,0,*,0,0,0,0,*,0,0,0
AR,70525,05111,*,*,*,0,*,*,*,0,*,*,0,0,0
AR,70525,05113,*,*,*,0,*,*,*,*,*,*,0,*,0
AR,70525,05115,28,12,16,*,15,11,*,*,13,*,*,*,0
AR,70525,05117,*,*,*,0,0,*,*,0,*,0,0,0,0
AR,70525,05119,228,110,118,14,104,57,53,28,92,62,14,32,11
AR,70525,05121,*,*,*,0,*,*,*,0,*,*,0,*,0
AR,70525,05123,*,*,*,0,*,*,*,*,*,*,0,0,0
AR,70525,05125,63,35,28,*,35,17,*,16,12,19,*,*,*
AR,70525,05127,*,*,0,0,0,0,*,0,*,0,0,0,0
AR,70525,05129,*,*,*,0,*,*,*,0,*,*,0,0,*
AR,70525,05131,25,*,*,*,13,*,*,*,*,*,*,*,*
AR,70525,05133,*,*,0,0,*,0,0,0,*,0,0,0,0
AR,70525,05135,*,*,*,0,*,*,*,*,*,*,*,0,0
AR,70525,05137,*,*,*,0,*,0,*,0,*,*,0,0,0
AR,70525,05139,*,*,*,0,*,0,0,*,0,*,0,0,0
AR,70525,05141,*,*,*,0,*,0,*,*,*,0,0,*,0
AR,70525,05143,210,108,102,14,124,40,32,*,85,52,*,42,*
AR,70525,05145,36,22,14,*,17,11,*,*,11,*,*,*,0
AR,70525,05147,*,0,*,0,*,0,0,0,0,0,0,*,*
AR,70525,05149,*,*,*,*,*,*,*,0,*,*,0,0,*
AR,75293,05001,363,194,169,25,77,112,149,23,208,100,17,15,21
AR,75293,05003,456,238,218,30,86,158,182,35,261,134,*,*,13
AR,75293,05005,"1,379",783,596,117,226,442,594,107,824,323,26,99,70
AR,75293,05007,"6,327","3,487","2,840",878,"1,535","2,111","1,803",543,"3,339","1,430",266,749,202
AR,75293,05009,"1,059",564,495,88,199,366,406,51,643,258,38,69,45
AR,75293,05011,188,96,92,14,33,70,71,*,104,51,*,16,*
AR,75293,05013,115,58,57,*,*,44,52,*,72,25,0,*,*
AR,75293,05015,980,542,438,73,166,299,442,70,598,245,15,52,42
AR,75293,05017,155,86,69,*,*,57,70,16,96,33,*,*,*
AR,75293,05019,451,243,208,50,105,137,159,45,252,102,22,30,19
AR,75293,05021,360,188,172,30,54,124,152,26,257,58,*,*,16
AR,75293,05023,879,497,382,61,184,304,330,69,510,226,28,46,29
AR,75293,05025,129,66,63,13,22,41,53,20,77,23,*,*,*
AR,75293,05027,335,185,150,33,71,118,113,31,197,72,*,*,16
AR,75293,05029,554,314,240,48,110,203,193,77,299,138,*,*,35
AR,75293,05031,"2,362","1,275","1,087",268,614,811,669,239,"1,407",472,78,166,87
AR,75293,05033,"1,422",782,640,153,239,498,532,115,875,277,36,119,59
AR,75293,05035,913,499,414,96,204,308,305,109,522,194,35,53,34
AR,75293,05037,400,216,184,26,85,150,139,49,261,70,*,*,22
AR,75293,05039,110,55,55,*,*,29,59,*,74,20,*,*,*
AR,75293,05041,231,119,112,16,43,81,91,31,130,49,*,*,14
AR,75293,05043,376,196,180,32,87,123,134,35,214,78,18,31,17
AR,75293,05045,"3,106","1,677","1,429",396,933,999,778,274,"1,827",673,89,243,122
AR,75293,05047,385,207,178,39,74,131,141,*,249,82,*,24,22
AR,75293,05049,292,158,134,20,52,90,130,27,185,54,*,*,*
AR,75293,05051,"3,167","1,787","1,380",214,603,"1,137","1,213",305,"1,885",665,94,218,133
AR,75293,05053,490,264,226,45,105,176,164,46,268,144,16,16,19
AR,75293,05055,927,513,414,81,185,369,292,71,562,210,26,58,43
AR,75293,05057,356,197,159,22,50,124,160,24,201,107,*,*,19
AR,75293,05059,808,450,358,55,121,293,339,63,502,181,18,44,25
AR,75293,05061,287,166,121,20,51,94,122,15,190,60,11,11,22
AR,75293,05063,"1,191",655,536,176,262,405,348,116,711,225,29,110,36
AR,75293,05065,305,159,146,30,46,94,135,*,179,72,*,30,20
AR,75293,05067,356,183,173,23,71,102,160,25,207,92,*,*,34
AR,75293,05069,949,542,407,57,170,327,395,70,554,228,23,74,42
AR,75293,05071,480,265,215,38,94,164,184,49,283,87,17,44,13
AR,75293,05073,125,67,58,11,17,47,50,15,75,18,*,*,*
AR,75293,05075,427,221,206,36,99,157,135,*,271,100,*,25,30
AR,75293,05077,115,59,56,*,*,54,40,12,62,38,*,*,*
AR,75293,05079,210,111,99,17,51,81,61,*,125,39,*,23,*
AR,75293,05081,238,135,103,23,47,71,97,18,136,65,*,*,*
AR,75293,05083,460,250,210,32,74,158,196,61,291,74,11,23,25
AR,75293,05085,"1,563",872,691,184,342,591,446,154,896,365,29,119,66
AR,75293,05087,433,220,213,35,74,156,168,38,249,107,*,*,20
AR,75293,05089,460,242,218,30,61,132,237,33,298,94,16,19,29
AR,75293,05091,716,415,301,66,152,236,262,70,417,167,16,46,26
AR,75293,05093,796,414,382,65,160,280,291,96,522,129,12,37,45
AR,75293,05095,131,66,65,*,*,53,51,*,79,24,*,15,*
AR,75293,05097,317,179,138,19,48,115,135,*,213,64,*,16,*
AR,75293,05099,176,95,81,13,34,49,80,17,103,48,*,*,*
AR,75293,05101,243,138,105,15,32,69,127,21,176,36,*,*,21
AR,75293,05103,411,228,183,22,71,155,163,*,257,78,*,39,21
AR,75293,05105,242,131,111,18,40,95,89,28,154,42,*,*,*
AR,75293,05107,268,151,117,13,49,94,112,31,159,58,*,*,17
AR,75293,05109,345,172,173,34,66,113,132,*,226,80,*,17,*
AR,75293,05111,545,273,272,47,114,208,176,38,351,115,*,*,32
AR,75293,05113,495,268,227,32,89,169,205,39,309,98,12,37,25
AR,75293,05115,"1,392",769,623,143,319,509,421,155,817,289,38,93,50
AR,75293,05117,226,126,100,21,49,81,75,19,137,55,*,*,*
AR,75293,05119,"8,828","4,848","3,980",936,"2,380","3,073","2,439",979,"4,820","1,819",341,869,316
AR,75293,05121,434,235,199,38,61,131,204,30,264,106,*,*,28
AR,75293,05123,393,215,178,16,59,150,168,47,230,73,17,26,18
AR,75293,05125,"2,764","1,501","1,263",314,666,975,809,210,"1,552",663,97,242,90
AR,75293,05127,135,74,61,11,21,42,61,*,81,30,*,12,*
AR,75293,05129,256,139,117,11,42,87,116,37,163,40,*,*,12
AR,75293,05131,"2,788","1,508","1,280",328,642,954,864,295,"1,671",497,89,236,105
AR,75293,05133,268,151,117,25,49,100,94,16,160,67,*,*,16
AR,75293,05135,559,306,253,46,82,219,212,58,375,89,*,*,24
AR,75293,05137,385,204,181,24,59,157,145,36,258,56,*,*,21
AR,75293,05139,701,403,298,48,146,231,276,60,390,183,20,48,41
AR,75293,05141,485,263,222,45,74,177,189,46,308,91,*,*,23
AR,75293,05143,"6,039","3,187","2,852",803,"1,753","1,936","1,547",539,"3,430","1,358",192,520,190
AR,75293,05145,"1,963","1,062",901,197,448,680,638,171,"1,231",381,50,130,71
AR,75293,05147,167,91,76,*,*,64,70,18,105,37,*,*,11
AR,75293,05149,436,238,198,44,80,153,159,48,265,87,14,22,19
AZ,23307,04013,"3,951","2,002","1,949","1,160","1,038","1,070",683,205,"1,732",585,208,"1,221",135
AZ,23307,04019,"3,013","1,598","1,415",657,653,791,912,184,"1,463",586,133,647,100
AZ,53901,04001,258,136,122,91,36,68,63,*,181,48,14,*,11
AZ,53901,04003,653,354,299,183,114,148,208,43,399,129,16,66,45
AZ,53901,04005,"2,661","1,429","1,232",625,601,742,693,69,"1,507",706,87,292,112
AZ,53901,04007,523,300,223,90,52,114,267,17,272,166,17,51,40
AZ,53901,04009,121,62,59,44,37,16,24,*,84,18,*,*,*
AZ,53901,04011,21,*,*,*,*,*,*,*,18,*,0,0,*
AZ,53901,04012,21,*,*,*,*,*,*,*,*,*,0,*,*
AZ,53901,04013,"19,292","10,322","8,970","5,461","3,613","5,314","4,904",799,"10,077","3,323",789,"4,304",555
AZ,53901,04015,"3,185","1,808","1,377",655,403,842,"1,285",124,"1,991",803,51,216,294
AZ,53901,04017,"1,180",625,555,350,159,285,386,39,712,305,42,82,73
AZ,53901,04019,"3,522","1,956","1,566",793,577,952,"1,200",182,"1,874",678,113,675,135
AZ,53901,04021,"3,200","1,764","1,436",851,518,758,"1,073",157,"1,917",731,84,311,222
AZ,53901,04023,193,98,95,59,33,55,46,17,140,22,0,14,0
AZ,53901,04025,"4,971","2,765","2,206",935,709,"1,285","2,042",169,"2,710","1,554",128,410,359
AZ,53901,04027,291,151,140,110,44,79,58,*,190,32,*,38,11
AZ,65441,04013,"40,656","20,939","19,717","10,374","11,263","11,737","7,282","3,302","24,378","6,148","1,167","5,661",454
AZ,70239,04001,156,85,71,21,21,29,85,16,86,45,*,*,*
AZ,70239,04005,"1,227",637,590,199,435,334,259,50,746,292,34,105,67
AZ,70239,04007,512,278,234,89,88,144,191,25,306,99,20,62,64
AZ,70239,04013,"9,859","4,967","4,892","1,646","2,363","3,297","2,553",922,"5,374","1,669",398,"1,496","1,160"
AZ,70239,04015,"2,744","1,525","1,219",453,401,780,"1,110",163,"1,769",626,30,156,225
AZ,70239,04017,728,371,357,178,108,200,242,54,454,154,16,50,40
AZ,70239,04019,164,75,89,13,120,18,13,*,58,30,*,50,14
AZ,78611,04013,"9,897","5,228","4,669","2,401","1,867","2,881","2,748",334,"4,204","2,049",524,"2,786",475
AZ,91450,04013,"10,425","5,522","4,903","2,719","2,106","3,471","2,129","1,020","5,683","1,437",486,"1,799",354
AZ,91450,04019,"6,091","3,290","2,801","1,481","1,149","1,826","1,635",661,"3,638",806,158,828,202
AZ,97667,04013,"3,480","1,880","1,600",721,830,"1,091",838,175,"1,842",477,145,841,39
AZ,98971,04001,96,52,44,29,23,21,23,*,67,18,*,*,*
AZ,98971,04003,"2,657","1,520","1,137",520,443,744,950,212,"1,615",467,104,259,105
AZ,98971,04005,541,289,252,133,149,158,101,18,303,120,30,70,19
AZ,98971,04007,465,251,214,82,55,138,190,22,275,101,13,54,30
AZ,98971,04009,864,451,413,328,174,195,167,37,570,155,23,79,11
AZ,98971,04011,97,52,45,28,20,22,27,*,56,21,*,12,*
AZ,98971,04012,316,169,147,48,37,67,164,*,222,40,*,29,11
AZ,98971,04013,"34,291","18,419","15,872","8,303","7,792","10,970","7,226","1,579","15,882","5,171","1,916","9,743",845
AZ,98971,04015,"1,113",627,486,210,169,309,425,53,701,218,27,114,45
AZ,98971,04017,347,181,166,75,63,98,111,*,217,71,*,38,17
AZ,98971,04019,"19,294","10,521","8,773","3,762","4,420","5,638","5,474","1,451","10,454","3,219",708,"3,462",443
AZ,98971,04021,"7,226","4,055","3,171","2,001","1,219","1,925","2,081",537,"4,622","1,226",197,644,210
AZ,98971,04023,"1,828",979,849,360,308,588,572,222,"1,158",252,49,147,63
AZ,98971,04025,"5,548","3,040","2,508","1,068",983,"1,533","1,964",300,"3,494","1,163",133,458,200
AZ,98971,04027,"4,046","2,148","1,898","1,056",763,"1,229",998,508,"2,573",486,96,383,81
DE,29497,10001,201,124,77,21,43,70,67,13,120,47,*,*,27
DE,29497,10003,878,492,386,106,210,302,260,100,386,216,45,131,82
DE,29497,10005,378,218,160,41,56,104,177,*,198,89,*,59,44
DE,67190,10001,255,147,108,17,49,92,97,*,150,59,*,27,59
DE,67190,10003,"1,091",626,465,82,248,393,368,104,548,292,29,118,209
DE,67190,10005,433,228,205,41,68,154,170,45,231,103,17,37,111
DE,76168,10001,"3,805","2,119","1,686",607,913,"1,346",939,361,"2,013",950,128,353,202
DE,76168,10003,"16,165","8,750","7,415","2,594","4,120","5,562","3,889","1,587","7,280","4,277",849,"2,172",658
DE,76168,10005,"7,687","4,176","3,511","1,105","1,530","2,513","2,539",560,"3,812","2,258",282,775,428
FL,16842,12001,"2,222","1,228",994,177,817,656,572,827,802,330,54,209,27
FL,16842,12003,800,472,328,55,231,280,234,402,294,67,*,*,31
FL,16842,12005,"11,713","6,395","5,318","1,023","3,360","4,442","2,888","4,854","4,542","1,354",216,747,457
FL,16842,12007,174,93,81,20,38,58,58,49,78,33,*,*,*
FL,16842,12009,"18,216","10,169","8,047","1,168","4,639","6,689","5,720","8,043","7,292","1,540",312,"1,029",761
FL,16842,12011,"10,629","5,317","5,312","1,023","2,901","4,204","2,501","3,678","3,982","1,252",394,"1,323",206
FL,16842,12013,405,235,170,27,99,148,131,154,186,43,*,*,11
FL,16842,12015,"5,590","3,128","2,462",359,"1,148","1,935","2,148","2,027","2,324",746,121,372,205
FL,16842,12017,"1,435",823,612,68,266,511,590,527,563,185,34,126,54
FL,16842,12019,"6,171","3,505","2,666",546,"1,612","2,357","1,656","2,505","2,355",734,143,434,200
FL,16842,12021,"10,669","5,892","4,777","1,034","2,371","4,181","3,083","3,831","4,044","1,424",310,"1,060",220
FL,16842,12023,843,478,365,131,174,321,217,271,384,114,13,61,13
FL,16842,12027,133,77,56,11,24,45,53,42,62,17,*,*,*
FL,16842,12029,93,53,40,*,*,34,43,35,50,*,0,*,*
FL,16842,12031,"20,391","11,439","8,952","1,800","6,366","7,706","4,519","8,921","7,686","1,949",399,"1,436",527
FL,16842,12033,"9,149","5,136","4,013",754,"2,790","3,197","2,408","3,636","3,899","1,011",137,466,380
FL,16842,12035,455,266,189,40,91,145,179,160,192,63,*,*,14
FL,16842,12037,621,345,276,38,121,215,247,243,264,78,*,*,25
FL,16842,12039,610,359,251,33,125,247,205,252,281,47,*,*,16
FL,16842,12041,138,80,58,*,*,43,60,47,71,16,*,*,*
FL,16842,12043,439,234,205,29,108,155,147,216,148,50,*,*,13
FL,16842,12045,838,488,350,53,182,298,305,339,300,126,28,45,45
FL,16842,12047,528,297,231,41,107,205,175,216,251,49,*,*,18
FL,16842,12049,519,280,239,50,138,199,132,218,240,33,*,*,14
FL,16842,12051,202,106,96,22,59,80,41,93,71,19,*,*,*
FL,16842,12053,"10,704","6,047","4,657",739,"2,572","3,981","3,412","4,325","4,411","1,228",134,606,487
FL,16842,12055,"4,559","2,559","2,000",232,890,"1,656","1,781","1,903","1,880",477,76,223,182
FL,16842,12057,"36,617","19,953","16,664","3,519","10,569","14,225","8,304","15,898","12,915","3,594",859,"3,351",626
FL,16842,12059,610,352,258,62,136,229,183,239,285,58,*,*,21
FL,16842,12061,"8,529","4,774","3,755",727,"2,024","3,070","2,708","3,203","3,467","1,097",153,609,238
FL,16842,12063,"1,484",873,611,131,345,528,480,590,639,164,14,77,68
FL,16842,12065,273,151,122,21,57,97,98,115,108,34,*,*,11
FL,16842,12067,357,186,171,43,72,142,100,142,153,40,*,*,*
FL,16842,12069,"16,966","9,566","7,400","1,506","4,268","6,224","4,968","6,303","7,023","2,219",349,"1,072",627
FL,16842,12071,"4,046","2,289","1,757",312,917,"1,352","1,465","1,255","1,709",599,121,362,93
FL,16842,12073,"9,392","5,208","4,184",803,"3,871","2,795","1,923","4,149","3,491","1,042",158,552,235
FL,16842,12075,296,175,121,17,61,110,108,80,153,35,*,*,*
FL,16842,12077,152,86,66,17,36,62,37,61,67,17,*,*,*
FL,16842,12079,651,390,261,37,147,236,231,321,253,50,*,*,14
FL,16842,12081,"2,296","1,299",997,227,484,754,831,698,932,347,83,236,53
FL,16842,12083,"18,413","10,524","7,889","1,346","4,148","6,936","5,983","7,583","7,566","2,001",264,999,776
FL,16842,12085,"9,670","5,326","4,344",911,"2,371","3,432","2,956","3,238","3,917","1,493",256,766,309
FL,16842,12086,"17,833","9,236","8,597","1,825","5,100","7,397","3,511","6,575","6,783","1,745",631,"2,099",170
FL,16842,12087,"2,871","1,519","1,352",238,602,"1,139",892,809,"1,182",585,67,228,91
FL,16842,12089,390,229,161,38,68,144,140,106,177,59,13,35,14
FL,16842,12091,"8,533","4,749","3,784",855,"2,571","3,083","2,024","2,896","3,727","1,111",200,599,420
FL,16842,12093,228,127,101,*,*,85,82,105,88,25,*,*,12
FL,16842,12095,"41,393","22,385","19,008","4,247","13,007","16,503","7,636","21,895","13,537","2,878",610,"2,473",412
FL,16842,12097,"8,557","4,770","3,787",692,"2,607","3,667","1,591","5,020","2,657",402,80,398,58
FL,16842,12099,"15,085","8,357","6,728","1,567","4,110","5,355","4,053","5,198","5,724","1,943",473,"1,747",293
FL,16842,12101,"18,090","9,968","8,122","1,589","4,585","6,950","4,966","7,772","6,988","1,760",370,"1,200",489
FL,16842,12103,"33,607","18,570","15,037","2,347","8,788","12,266","10,206","13,498","13,720","3,500",651,"2,238",959
FL,16842,12105,"9,520","5,255","4,265",731,"2,536","3,727","2,526","4,633","3,653",640,124,470,230
FL,16842,12107,"1,501",860,641,128,306,514,553,540,656,224,22,59,54
FL,16842,12109,"8,447","4,663","3,784","1,001","2,211","2,882","2,353","2,916","3,444","1,187",189,711,254
FL,16842,12111,"4,555","2,634","1,921",368,"1,054","1,740","1,393","1,648","1,905",622,81,299,104
FL,16842,12113,"4,200","2,335","1,865",411,"1,138","1,602","1,049","1,430","1,825",561,80,304,211
FL,16842,12115,"8,788","4,835","3,953",670,"2,149","3,207","2,762","3,209","3,707",901,212,759,284
FL,16842,12117,"6,814","3,858","2,956",773,"2,098","2,436","1,507","2,824","2,563",764,162,501,96
FL,16842,12119,"4,114","2,504","1,610",167,633,"1,194","2,120","1,278","1,600",785,151,300,185
FL,16842,12121,518,307,211,48,109,197,164,199,228,53,*,*,*
FL,16842,12123,423,255,168,26,82,174,141,166,180,46,*,*,23
FL,16842,12125,92,51,41,13,24,34,21,31,37,11,0,13,*
FL,16842,12127,"2,548","1,464","1,084",176,531,892,949,792,"1,068",381,66,241,70
FL,16842,12129,434,240,194,33,91,184,126,163,197,56,*,*,24
FL,16842,12131,"4,108","2,274","1,834",509,955,"1,548","1,096","1,165","1,823",658,126,336,180
FL,16842,12133,809,459,350,50,188,312,259,320,364,89,*,*,26
FL,18628,12081,"10,495","5,858","4,637","1,065","2,382","3,842","3,206","3,132","3,908","2,117",316,"1,022",650
FL,18628,12115,"12,970","7,218","5,752","1,237","2,737","4,662","4,334","3,348","4,973","2,983",402,"1,264",938
FL,21663,12011,"5,280","2,825","2,455",332,"1,986","2,022",940,"2,861","1,740",309,81,289,86
FL,21663,12019,"1,553",804,749,132,532,537,352,662,664,128,17,82,81
FL,21663,12031,"10,134","5,390","4,744",553,"3,434","3,941","2,206","5,076","3,752",676,132,498,357
FL,21663,12057,"26,006","13,345","12,661","1,539","8,004","10,741","5,722","13,404","9,244","1,700",321,"1,337",702
FL,21663,12086,"87,786","46,694","41,092","3,954","24,445","38,974","20,413","52,949","27,594","2,870",539,"3,834",305
FL,21663,12099,"2,581","1,452","1,129",211,910,947,513,"1,221",913,246,53,148,70
FL,21663,12101,"1,316",678,638,72,396,509,339,718,405,106,*,*,101
FL,21663,12103,"1,655",870,785,77,580,625,373,741,613,176,33,92,153
FL,21663,12105,"8,293","4,486","3,807",498,"2,237","3,192","2,366","3,923","3,379",592,58,341,279
FL,27357,12009,"11,883","6,678","5,205","1,278","2,755","4,222","3,628","3,787","4,352","2,374",319,"1,051",300
FL,27357,12035,977,558,419,101,168,329,379,250,393,227,20,87,37
FL,27357,12061,358,208,150,41,57,116,144,90,138,73,11,46,*
FL,27357,12127,"1,443",797,646,155,275,461,552,385,539,322,50,147,61
FL,30252,12001,"11,683","6,343","5,340",853,"4,429","3,657","2,744","5,275","4,243","1,319",190,656,250
FL,30252,12003,128,83,45,28,23,42,35,25,69,31,*,*,*
FL,30252,12005,71,40,31,*,25,25,*,29,23,*,*,*,*
FL,30252,12007,925,520,405,76,212,345,292,419,336,112,19,39,40
FL,30252,12009,"2,779","1,598","1,181",289,572,986,932,"1,003","1,175",392,49,160,78
FL,30252,12011,"17,754","9,684","8,070","1,238","5,701","6,942","3,873","8,188","7,225",983,274,"1,084",251
FL,30252,12015,"2,578","1,502","1,076",205,477,906,990,862,"1,051",441,59,165,77
FL,30252,12017,"8,601","5,006","3,595",595,"1,681","2,993","3,332","3,611","3,382","1,012",112,484,320
FL,30252,12019,"1,061",580,481,206,256,359,240,325,464,153,31,88,25
FL,30252,12021,"16,554","9,046","7,508","1,609","4,009","6,981","3,955","7,051","6,510","1,735",295,963,284
FL,30252,12023,"2,441","1,410","1,031",181,706,879,675,"1,301",809,202,16,113,93
FL,30252,12027,"1,128",599,529,80,252,449,347,481,488,104,13,42,46
FL,30252,12029,596,343,253,35,95,244,222,267,231,69,*,*,21
FL,30252,12031,"5,012","2,876","2,136",461,"1,461","1,703","1,387","1,749","2,170",617,111,365,131
FL,30252,12033,"1,077",640,437,123,305,350,299,326,484,170,20,77,40
FL,30252,12035,"2,808","1,610","1,198",234,615,"1,073",886,"1,229","1,118",304,25,132,73
FL,30252,12041,592,323,269,40,133,219,200,212,263,75,15,27,29
FL,30252,12051,"2,428","1,305","1,123",151,697,"1,026",554,"1,385",735,185,15,108,28
FL,30252,12053,870,500,370,73,174,302,321,319,371,107,14,59,30
FL,30252,12057,"2,895","1,644","1,251",321,876,"1,072",626,"1,046","1,117",334,107,291,81
FL,30252,12069,"2,302","1,380",922,301,475,762,764,746,954,367,56,179,65
FL,30252,12071,"38,171","20,999","17,172","3,169","9,497","15,263","10,242","15,479","15,741","4,406",568,"1,977","1,084"
FL,30252,12075,"1,984","1,140",844,152,385,720,727,843,795,226,29,91,112
FL,30252,12081,"9,976","5,676","4,300",973,"2,531","3,732","2,740","3,860","4,214","1,057",192,653,236
FL,30252,12083,"3,066","1,777","1,289",302,630,"1,086","1,048","1,163","1,231",417,59,196,83
FL,30252,12085,"1,294",753,541,127,316,468,383,445,498,200,56,95,24
FL,30252,12086,"13,098","7,074","6,024",934,"4,084","5,334","2,746","5,911","5,047",908,317,915,122
FL,30252,12089,"2,431","1,412","1,019",206,542,896,787,855,"1,099",328,46,103,88
FL,30252,12091,439,245,194,74,130,143,92,110,207,73,*,*,18
FL,30252,12093,"1,017",584,433,54,247,407,309,467,409,95,12,34,35
FL,30252,12095,"32,286","17,652","14,634","2,335","11,184","12,392","6,375","15,135","13,401","1,891",314,"1,545",605
FL,30252,12097,"12,445","6,735","5,710",853,"3,818","5,115","2,659","6,202","5,131",562,65,485,204
FL,30252,12099,"12,558","7,008","5,550",856,"3,880","4,724","3,098","5,436","5,266",831,220,805,231
FL,30252,12101,"3,000","1,689","1,311",245,789,"1,078",888,"1,011","1,334",387,59,209,102
FL,30252,12103,"4,618","2,664","1,954",258,"1,123","1,608","1,629","1,794","1,801",590,93,340,120
FL,30252,12105,428,242,186,62,89,145,132,126,209,64,*,*,11
FL,30252,12109,"1,491",878,613,259,326,474,432,327,681,345,30,108,24
FL,30252,12111,"14,756","8,309","6,447","1,135","4,097","5,828","3,696","7,056","5,731","1,188",133,648,321
FL,30252,12113,749,416,333,85,166,246,252,205,329,142,15,58,27
FL,30252,12115,"8,890","4,990","3,900","1,075","1,885","3,196","2,734","3,102","3,815","1,201",191,581,208
FL,30252,12117,"8,988","4,987","4,001",692,"2,956","3,261","2,079","4,343","3,740",402,91,412,213
FL,30252,12119,322,190,132,33,44,79,166,83,143,59,11,26,13
FL,30252,12121,"1,478",851,627,107,363,539,469,658,577,151,15,77,41
FL,30252,12127,"7,860","4,353","3,507",577,"2,033","2,972","2,278","3,501","3,132",738,100,389,248
FL,30252,12131,142,79,63,35,25,59,23,37,55,26,*,*,*
FL,35783,12011,"14,053","7,611","6,442","1,277","4,206","5,039","3,531","5,563","4,909","1,682",415,"1,484",414
FL,35783,12015,"3,229","1,800","1,429",153,572,"1,113","1,391",970,"1,242",694,97,226,374
FL,35783,12057,"13,114","6,925","6,189","1,254","4,203","4,681","2,976","4,995","4,458","1,878",374,"1,409",610
FL,35783,12069,"3,342","1,837","1,505",367,841,"1,163",971,"1,149","1,170",637,97,289,200
FL,35783,12086,"5,637","2,991","2,646",644,"1,852","1,958","1,183","2,214","1,798",688,216,721,93
FL,35783,12095,"42,624","22,928","19,696","4,191","13,145","16,640","8,648","18,936","14,365","5,008",941,"3,374","1,201"
FL,35783,12097,"14,912","8,107","6,805","1,264","4,332","6,158","3,158","7,527","4,942","1,339",170,934,371
FL,35783,12099,"53,219","28,890","24,329","4,226","15,165","20,606","13,222","21,536","19,652","6,518","1,190","4,323","1,570"
FL,35783,12101,"8,840","4,776","4,064",870,"2,059","3,191","2,720","3,158","3,330","1,415",237,700,715
FL,35783,12103,"22,506","12,093","10,413","1,657","5,414","8,149","7,286","7,342","8,818","3,891",590,"1,865","1,840"
FL,35783,12105,"11,038","6,181","4,857","1,125","2,765","4,039","3,109","4,015","4,171","1,670",298,884,537
FL,35783,12117,"14,724","8,072","6,652","1,706","4,214","5,191","3,613","5,204","5,244","2,454",445,"1,377",550
FL,35783,12127,"13,182","7,229","5,953",809,"3,214","4,839","4,320","5,563","5,106","1,454",185,874,"1,133"
FL,54172,12011,"11,601","5,933","5,668","1,116","3,378","4,841","2,266","5,823","3,484","1,115",299,880,127
FL,54172,12086,"228,283","119,272","109,011","10,702","60,166","106,724","50,691","138,194","66,519","10,219","1,905","11,446","2,388"
FL,54172,12099,"44,421","23,573","20,848","3,625","12,592","19,082","9,122","23,100","15,065","3,478",470,"2,308",262
FL,56503,12009,"4,293","2,294","1,999",302,"1,098","1,437","1,456","1,010","1,757",958,144,424,269
FL,56503,12035,"2,943","1,643","1,300",219,625,"1,055","1,044",922,"1,281",497,58,185,160
FL,56503,12117,"4,395","2,288","2,107",438,"1,368","1,592",997,917,"1,849","1,005",174,450,184
FL,56503,12127,"11,258","6,113","5,145",786,"2,965","4,077","3,430","3,849","4,882","1,618",229,680,340
FL,57451,12011,"174,041","95,401","78,640","12,524","47,365","70,721","43,431","87,519","58,880","14,785","2,680","10,177","2,668"
FL,57451,12019,792,459,333,83,199,325,185,288,242,157,18,87,50
FL,57451,12031,"13,252","7,146","6,106",907,"3,613","5,244","3,488","6,028","4,305","1,644",252,"1,023",773
FL,57451,12033,"3,236","1,766","1,470",245,891,"1,140",960,978,"1,317",568,86,287,366
FL,57451,12086,"33,568","18,759","14,809","2,173","9,134","14,666","7,595","17,175","10,047","3,260",747,"2,339",291
